feature_row,source_id,class_label,filename,hard_cluster,membership_0,membership_1,membership_2,membership_3,membership_4
1700,016d2b76be6836f6f3a7a6812ae1714d890547f375903c7022214ee6c6b0bfb9,Healthy-Leaf(1399),Healthy-Leaf (285).jpg,4,0.19999998566764457,0.20000000649276656,0.19999999347466668,0.20000000387471834,0.20000001049020374
1701,eb2da52c20c7da7bc3fd1aecce9ab3312be4d7ec8b7ec6368c78850eab84839b,Healthy-Leaf(1399),Healthy-Leaf (286).jpg,4,0.19999995271468177,0.2000000214160907,0.19999997846806875,0.20000001278622798,0.2000000346149308
1702,849b71b64fce830624e6c04ff46ae8e3f420bfe164a73563777cddf738ede441,Healthy-Leaf(1399),Healthy-Leaf (287).jpg,4,0.19999997293299812,0.2000000122589785,0.19999998767482632,0.20000000731917905,0.20000001981401802
1703,d218a8a3906962dbf28744f9c6961bf9a8e0a498bb0b20e1bb417e215207c1e8,Healthy-Leaf(1399),Healthy-Leaf (288).jpg,4,0.19999996249107754,0.2000000170322088,0.19999998294833504,0.20000001011587945,0.20000002741249914
1704,2d967b8b75604e628c4416abc0ee81f21deb625cba6f78da24dea770f43dca35,Healthy-Leaf(1399),Healthy-Leaf (289).jpg,0,0.20000001936046036,0.1999999912723174,0.20000000884255348,0.19999999473987778,0.199999985784791
1705,262d18ed982fbf7a0b497c5f6f9e66d2bea3e00c482dc7df5c87937fe2a82c93,Healthy-Leaf(1399),Healthy-Leaf (29).jpg,4,0.19999998972059144,0.20000000459888323,0.19999999528262424,0.2000000028141567,0.20000000758374445
1706,f962fb8180e5173dc6439b56e27cb78b945e8300ba79c61fe7cdbe831259efdf,Healthy-Leaf(1399),Healthy-Leaf (290).jpg,4,0.1999999643178381,0.20000001614372376,0.19999998374065756,0.20000000965908396,0.20000002613869655
1707,51aa2a66bd9da1802a5dc1b30ceacce70c64300eb04a63de1c376a380f08cc97,Healthy-Leaf(1399),Healthy-Leaf (291).jpg,4,0.1999999959920192,0.2000000017983151,0.19999999816406117,0.20000000109415056,0.200000002951454
1708,1ddb40f69d747569fbe4ff13628e8bd9ea4ff49df9a928e0db394f48e1cadb78,Healthy-Leaf(1399),Healthy-Leaf (292).jpg,0,0.20000000490238795,0.1999999977693594,0.2000000022258308,0.19999999868071286,0.19999999642170901
1709,718b9f3930293df9b366f9ce17b9510e02559c5b15dab5f19832ee7dcc9ec86f,Healthy-Leaf(1399),Healthy-Leaf (293).jpg,4,0.1999999643551537,0.2000000160894468,0.19999998373352001,0.2000000096718639,0.2000000261500156
1710,65bbb5cb5a3500b5b67eb6a303dcc3d0add8773408d6113eebd195e56d8af5e4,Healthy-Leaf(1399),Healthy-Leaf (294).jpg,0,0.20000001562225891,0.1999999929254717,0.20000000711450036,0.19999999577508695,0.19999998856268203
1711,643ad163c35fd1c9f62cff3f63b7e1e80e1c8be8308608da8bffb1fdcccc27e9,Healthy-Leaf(1399),Healthy-Leaf (295).jpg,4,0.19999993190427617,0.20000003077887316,0.19999996895146724,0.2000000184516308,0.20000004991375273
1712,3aaa5ed61fb709cdf2f08fbc2390863cd891695b70b7fad00d8dbb007ea5e4df,Healthy-Leaf(1399),Healthy-Leaf (296).jpg,4,0.1999999860006004,0.20000000630036496,0.19999999359936513,0.2000000038100449,0.2000000102896246
1713,6b25102b03b2abaa53401457f204ba9f5f9d771395000b692d5402518c678510,Healthy-Leaf(1399),Healthy-Leaf (297).jpg,0,0.20000003732947702,0.19999998310679645,0.20000001700746411,0.19999998989759346,0.19999997265866906
1714,d3ae11ba7886bcf241f4454d94d1fee079c6201b825150ef1afce73746e7396b,Healthy-Leaf(1399),Healthy-Leaf (298).jpg,0,0.20000001267098755,0.19999999427169463,0.20000000577680047,0.19999999656731204,0.19999999071320526
1715,08d4247e51a1be0a578bf75dd6a380c538415d1e0d909ab3f5d9c52494714464,Healthy-Leaf(1399),Healthy-Leaf (299).jpg,4,0.1999999469705226,0.20000002390009142,0.19999997577658193,0.20000001441130355,0.20000003894150056
1716,623c769391f0fbcc048506bc047d045f9c18bfa8fc98c12f5fe0f4ac12153863,Healthy-Leaf(1399),Healthy-Leaf (3).jpg,0,0.20000027407872628,0.19999987628047947,0.20000012507228146,0.19999992563488309,0.19999979893362968
1717,5393834c3915b7deac22cb6a67ce7206cebbc755a9367ca79b5641dae3e254b4,Healthy-Leaf(1399),Healthy-Leaf (30).jpg,4,0.19999990489838976,0.20000004291362783,0.19999995659167152,0.20000002581294574,0.20000006978336513
1718,3ce32c8454409095290107d01d7bafcc1201d872a4ceb5b1c05891d6a2e3c7a5,Healthy-Leaf(1399),Healthy-Leaf (300).jpg,4,0.1999999027971381,0.2000000439903918,0.1999999557155976,0.2000000263049818,0.20000007119189073
1719,94554ef311d4156e9bdbe901129fc85ced50d261327108f88d698dbb4b6c90ab,Healthy-Leaf(1399),Healthy-Leaf (301).jpg,4,0.19999989213382666,0.2000000488006952,0.19999995084745706,0.20000002920007798,0.2000000790179431
1720,fd1d7cbc8e71a6a9612e75efd2b5109f4a67ffea46328fa90132543dc46dca82,Healthy-Leaf(1399),Healthy-Leaf (302).jpg,0,0.20000017299397146,0.19999992203959382,0.20000007902712752,0.19999995298328857,0.19999987295601865
1721,ec8b13c81141e8f0b17166b7f15eaf98886fd6eaaefa5289495f533eb3c543e3,Healthy-Leaf(1399),Healthy-Leaf (303).jpg,0,0.200000084578983,0.19999996194515032,0.20000003867677085,0.19999997697557437,0.19999993782352146
1722,5b63356b4c383ae0bd28cb269be39ba62548c4cac403b02679247b68bd02e58d,Healthy-Leaf(1399),Healthy-Leaf (304).jpg,0,0.20000011571102436,0.19999994784472697,0.20000005285297193,0.19999996855749433,0.19999991503378234
1723,f43751785f5c9ced3ba891a1da26587ab15a438794d7234b67496def73192f07,Healthy-Leaf(1399),Healthy-Leaf (305).jpg,0,0.20000018512236437,0.1999999166430624,0.20000008461219015,0.19999994964464202,0.1999998639777412
1724,ef2ff3397120e0d705b334d87974c08fb6265b0a685064a2f45822638c55a4c0,Healthy-Leaf(1399),Healthy-Leaf (306).jpg,0,0.20000017192221392,0.19999992245971857,0.20000007849699394,0.19999995331274872,0.1999998738083248
1725,63cfc5783f3ea85e07730910bf511905d0c7ab4142581bca5495d6561f777328,Healthy-Leaf(1399),Healthy-Leaf (307).jpg,4,0.19999988523907825,0.20000005194707243,0.19999994772313043,0.20000003105015554,0.20000008404056327
1726,fbabb866737564a8215c2307cd86ccfa0fe58079d3f64e5b74ba585bd07f6b98,Healthy-Leaf(1399),Healthy-Leaf (308).jpg,0,0.20000016778298035,0.1999999243089596,0.20000007659569585,0.1999999544474563,0.19999987686490783
1727,4521824d92949b9bde8f0c320ed66e5139a7e12ed1d2ce99f5a707d292a247ba,Healthy-Leaf(1399),Healthy-Leaf (309).jpg,0,0.20000008558070398,0.19999996143512505,0.2000000390965743,0.19999997673910486,0.19999993714849187
1728,4ce95156e4c36dae95784809782529864a1759f5e9f9d9376a8f78b73e2a975d,Healthy-Leaf(1399),Healthy-Leaf (31).jpg,0,0.20000016571585696,0.1999999251826588,0.20000007561406163,0.199999955044572,0.19999987844285064
1729,2c463a263f07237fc98c26855387621e90c49ba5d8c44c92942e34129723fa36,Healthy-Leaf(1399),Healthy-Leaf (310).jpg,0,0.20000024681953582,0.19999988861171902,0.20000011264998663,0.19999993301489138,0.1999998189038671
1730,ae4f8a97787b4fe69d9344fc02d6288f583163a1a7a86eed7d6346c1f4c5a810,Healthy-Leaf(1399),Healthy-Leaf (311).jpg,0,0.2000001745697484,0.19999992134102657,0.20000007975435885,0.19999995254768446,0.19999987178718182
1731,1ff714978cbce2bf93e2409e7525025fe4171d67831659da6ad0e0a254292212,Healthy-Leaf(1399),Healthy-Leaf (312).jpg,0,0.20000021683710567,0.19999990220338404,0.20000009900499413,0.1999999411148523,0.19999984083966374
1732,330057a2937eb742d3c19ee7f404a7abf4e3bfc777a439844b533dde63707b14,Healthy-Leaf(1399),Healthy-Leaf (313).jpg,4,0.1999998847736506,0.2000000522023662,0.19999994753978498,0.20000003114882756,0.20000008433537073
1733,a4b984aa67d48be2ebef6ab3cc34d14342d95d60060e188c1d6fef8f114d6be8,Healthy-Leaf(1399),Healthy-Leaf (314).jpg,0,0.20000018286272664,0.19999991767030637,0.2000000835857697,0.19999995025345416,0.19999986562774313
1734,3a69579f15e953675a7c1eab0c9c917901fa710a8b245e55431f961871205ec2,Healthy-Leaf(1399),Healthy-Leaf (315).jpg,0,0.2000000551899375,0.19999997523227836,0.20000002527899424,0.19999998493714155,0.19999995936164844
1735,832865bb93a216f0c27af99bbf38dce27712848f653cceb0e1d8d5dacae7b14a,Healthy-Leaf(1399),Healthy-Leaf (316).jpg,0,0.20000028422877508,0.19999987173775552,0.2000001297293459,0.199999922857145,0.19999979144697846
1736,88f8a166fa2b11527e7dbcee06140a2a18994dfc309c621c5fb70bc4c80761d1,Healthy-Leaf(1399),Healthy-Leaf (317).jpg,0,0.20000009287129095,0.1999999582778939,0.2000000425099029,0.19999997467964106,0.19999993166127109
1737,6831db1b62a1cabb0f0045e5c47a8328a346d2805b09da0dc650cb59fd884ace,Healthy-Leaf(1399),Healthy-Leaf (318).jpg,0,0.20000014695114565,0.19999993377737993,0.20000006713123114,0.19999996006015716,0.19999989208008606
1738,62f36a47ab40473c51fe145807e2bb83258b74fc91aa096e4836f6afaf85dee7,Healthy-Leaf(1399),Healthy-Leaf (319).jpg,0,0.20000024339305852,0.19999989027138002,0.20000011115919872,0.19999993387567755,0.1999998213006851
1739,1a9c5c028e26a79c3c3619f5ee3c41f0a67846d857462f850c352d128f8b3e1f,Healthy-Leaf(1399),Healthy-Leaf (32).jpg,0,0.20000002026062527,0.19999999082608788,0.20000000922748534,0.19999999451984535,0.19999998516595616
1740,9db288ab16ff21919cb6737d2580dd26d17509ef30fbdd53583e522db3407354,Healthy-Leaf(1399),Healthy-Leaf (320).jpg,0,0.20000029185860563,0.19999986839298703,0.20000013327521868,0.19999992072629025,0.19999978574689847
1741,07787fe1980cf0c634511cb5cd0aee3ed8d1bf464060581cced173662585764f,Healthy-Leaf(1399),Healthy-Leaf (321).jpg,0,0.20000017431776895,0.19999992144479947,0.2000000796330935,0.1999999526221848,0.19999987198215324
1742,0837de0ef87f4b05951f103d4ebcd3f2d1825bd622eae9b43969d141ce382a02,Healthy-Leaf(1399),Healthy-Leaf (322).jpg,0,0.20000016502301157,0.19999992556719137,0.20000007534404832,0.19999995518875321,0.1999998788769955
1743,463900ef3ca29b627c20ebd90839ca60c47c87d89980112b521662018d2512e7,Healthy-Leaf(1399),Healthy-Leaf (323).jpg,0,0.2000000468346392,0.1999999789737745,0.2000000214466363,0.19999998722225437,0.1999999655226956
1744,b24e94bd9e0856596655220082d81271842ae2115b924c001efba4819813dd84,Healthy-Leaf(1399),Healthy-Leaf (324).jpg,0,0.20000016070582693,0.1999999275480138,0.200000073394638,0.1999999563405812,0.19999988201094004
1745,41e6f2c11fd11d86afee65e249615c98417b57e906be9d953d926ddb8edd3d2c,Healthy-Leaf(1399),Healthy-Leaf (325).jpg,0,0.20000007926573377,0.19999996430048977,0.20000003622438817,0.19999997844355935,0.19999994176582894
1746,aec7b8f30d539200887e59492c25ff8660bc93e880be35eb4d3ee349a89f68b4,Healthy-Leaf(1399),Healthy-Leaf (326).jpg,0,0.20000018801040875,0.19999991525113006,0.2000000858732157,0.19999994891483494,0.19999986195041053
1747,f1292e52e1f0b66f99612d852fad1e7dc15d6720da55fc084787a95ababe9b0a,Healthy-Leaf(1399),Healthy-Leaf (327).jpg,0,0.20000011392304706,0.19999994869344168,0.2000000520638489,0.19999996901741468,0.19999991630224756
1748,1ba4984d98e45b03df17459385f31dc1cf20021b9e3bf5fad554937081b8692b,Healthy-Leaf(1399),Healthy-Leaf (328).jpg,0,0.2000002585336037,0.19999988341964242,0.20000011805725482,0.19999992977831896,0.19999981021118018
1749,b2ef68277c2c9f52e405db27f62033ebff64828cc77473211e741c2dcd885bf8,Healthy-Leaf(1399),Healthy-Leaf (329).jpg,0,0.2000000376998215,0.19999998320226392,0.2000000173459117,0.19999998963696927,0.19999997211503362
1750,99bc570d68ddd81e00850070e50a286f96526ca8938c3ed3e12fbf970adbd978,Healthy-Leaf(1399),Healthy-Leaf (33).jpg,0,0.20000000263220424,0.19999999883450795,0.2000000012158872,0.19999999927186496,0.19999999804553553
1751,f982662fcd08f1071a26a77c0d9b84143cde2e64821dfd2c4baf52465485a620,Healthy-Leaf(1399),Healthy-Leaf (330).jpg,0,0.20000017079094315,0.19999992305499942,0.2000000780352399,0.19999995356803252,0.19999987455078513
1752,fcb47a8f588b3c5a9029e21afa68a94c8fd64fd3a542d0a94b21df8a543c40f6,Healthy-Leaf(1399),Healthy-Leaf (331).jpg,0,0.20000027216069938,0.19999987718713141,0.20000012422348545,0.19999992613039078,0.199999800298293
1753,a3eb97493e41cd45d7df233450efec3e0987525c45a983e75b75a79978a9add5,Healthy-Leaf(1399),Healthy-Leaf (332).jpg,4,0.199999833823649,0.2000000751587106,0.1999999242619926,0.20000004499893745,0.20000012175671034
1754,78ced8fbe3c4b3706a1c59b6b09bb5c208c89124788403bdb98f30cf00d5bd1f,Healthy-Leaf(1399),Healthy-Leaf (333).jpg,4,0.19999989498868054,0.20000004755112924,0.1999999521755508,0.20000002840173142,0.20000007688290808
1755,efce95b32b4318c9998f8066b2e4b242daa7758ebc8edb1eff68bbd6bc5db46a,Healthy-Leaf(1399),Healthy-Leaf (334).jpg,4,0.19999994185645908,0.20000002637491218,0.19999997355012997,0.20000001569741008,0.20000004252108872
1756,a10143ac9db6fef54626cbe5cd7542f35ed605df7fc8b1044ce228a6e37e684e,Healthy-Leaf(1399),Healthy-Leaf (335).jpg,0,0.20000002220111412,0.1999999901610314,0.20000001024914948,0.1999999938647652,0.19999998352393986
1757,a930debb8e5f82d149d5d731114b87bf92a05ffce0050efcd0ef84c097464697,Healthy-Leaf(1399),Healthy-Leaf (336).jpg,0,0.2000001281080442,0.19999994215106237,0.2000000584471328,0.19999996525337918,0.19999990604038131
1758,7a59f5dc94e5c9bf753f5aebe3884ccaa5b885e227aeb515f91c6ea7e043c884,Healthy-Leaf(1399),Healthy-Leaf (337).jpg,0,0.20000016249963576,0.19999992678640474,0.20000007424443203,0.19999995582453028,0.1999998806449971
1759,921ab81dd0abadfa667af165a89706270231d986a661f19541e20ddd110eb375,Healthy-Leaf(1399),Healthy-Leaf (338).jpg,4,0.19999999776012714,0.20000000119625666,0.19999999909744043,0.2000000004949833,0.20000000145119246
1760,d98ff391796841e3bfc27d605ab3c91a1ec1267e7cfcbb5acde29efbf19ab606,Healthy-Leaf(1399),Healthy-Leaf (339).jpg,0,0.20000015487974473,0.19999993018808038,0.20000007074269527,0.19999995791520314,0.1999998862742764
1761,c2a9c089551e30561615bbe885ac5187e80d84502581e05f428c6b0d889c5c45,Healthy-Leaf(1399),Healthy-Leaf (34).jpg,4,0.19999995847443502,0.20000001883394836,0.1999999811078849,0.2000000112125017,0.20000003037123001
1762,b3911cd15a275863462682be42ef4af784a85ffc00f0f257fddb3454a0c74ee2,Healthy-Leaf(1399),Healthy-Leaf (340).jpg,0,0.20000025240436067,0.19999988611489855,0.20000011521418504,0.19999993148481837,0.19999981478173726
1763,021f7d60a352812cd742048d41683be8c74a3bdb8ca7259233be89c01ceee4f3,Healthy-Leaf(1399),Healthy-Leaf (341).jpg,0,0.2000002281016889,0.1999998972115902,0.2000001042056564,0.1999999380018722,0.19999983247919229
1764,1073b891bc45792b19cd17d602e115411894d2d848ea2dcdccfbf047ae2bd82d,Healthy-Leaf(1399),Healthy-Leaf (342).jpg,0,0.20000001848520424,0.1999999918234232,0.20000000854386651,0.19999999488246908,0.199999986265037
1765,2837fcda85013a4df4f823d3bb1c5bbb6ae27f5386d0abfed1bc0ce256adfdf4,Healthy-Leaf(1399),Healthy-Leaf (343).jpg,0,0.20000003143863446,0.19999998597398602,0.20000001445349772,0.1999999913690999,0.19999997676478184
1766,9d7f257ffb99aecce1fc75973694332f383e23f58530a1efea133328eabdd3f5,Healthy-Leaf(1399),Healthy-Leaf (344).jpg,0,0.2000001476528489,0.19999993346042888,0.20000006745141574,0.199999959870048,0.1999998915652585
1767,c1aaed6d0d257af05743f009b535fbd184345dfc64b375c745dd01430e140b6b,Healthy-Leaf(1399),Healthy-Leaf (345).jpg,4,0.19999998318432444,0.2000000077719,0.19999999244348884,0.20000000445215094,0.20000001214813581
1768,3bbd4062ad8219ca80ecc8f8c4cfc8876984938d0c36d8902efb670b46e3e59a,Healthy-Leaf(1399),Healthy-Leaf (346).jpg,4,0.19999989971580992,0.2000000453650067,0.19999995429885997,0.2000000271509971,0.2000000734693263
1769,1cfb1121447349f96e5c76d8e5db3a2372e598b52ecedf8f3c305b3b3721fb56,Healthy-Leaf(1399),Healthy-Leaf (347).jpg,0,0.2000001716167673,0.19999992265161026,0.2000000783925002,0.1999999533627733,0.1999998739763489
1770,b1ce18ca06d7f34ef3251e40037f113b93194a1ab5be214153a1d5ce59c3e092,Healthy-Leaf(1399),Healthy-Leaf (348).jpg,0,0.20000018465918212,0.1999999166718407,0.20000008428445973,0.19999994988019065,0.19999986450432677
1771,4566513ceb7f8739243c9161986c77a138e5e71ba307d11a4ebc42b6adc9bc7b,Healthy-Leaf(1399),Healthy-Leaf (349).jpg,0,0.20000027302687085,0.19999987683272605,0.20000012464224848,0.19999992587298765,0.19999979962516695
1772,72ec7a852a81a488a9b2c5a68463edaeff1ac74607d809ce857bda052bb5f123,Healthy-Leaf(1399),Healthy-Leaf (35).jpg,0,0.20000000201896773,0.19999999913245375,0.20000000094972703,0.19999999942547483,0.19999999847337663
1773,4f7a4683df281a9492a652d6a4e2bf474ed28c405568816a2048561c90b9e4fe,Healthy-Leaf(1399),Healthy-Leaf (350).jpg,4,0.1999998157693066,0.20000008330831676,0.19999991602293984,0.20000004989764972,0.20000013500178707
1774,2b0b472e94ed88ad653e9e08b99a1ee2c67dc24544c649ddc20d1018c0caed69,Healthy-Leaf(1399),Healthy-Leaf (351).jpg,0,0.20000021867591627,0.19999990138184062,0.20000009984960956,0.19999994061072818,0.19999983948190542
1775,7b65182ae57ec3eb0535fd7d3c130e9c7448cc95abeb468b92b75abd6f91b8f0,Healthy-Leaf(1399),Healthy-Leaf (352).jpg,0,0.2000001101835976,0.19999995045294902,0.2000000504035447,0.19999996998840225,0.1999999189715065
1776,7f1207288d9ac4a461df546ceb905b104faff6d9c773b1374fba5f32cc3af95a,Healthy-Leaf(1399),Healthy-Leaf (353).jpg,0,0.20000014167187943,0.1999999362155314,0.2000000647576247,0.19999996145906046,0.19999989589590408
1777,b20c015a4850e64e94afd4bbd08237d2cd125a9b2985eabd5b99aecaecd9604f,Healthy-Leaf(1399),Healthy-Leaf (354).jpg,0,0.20000019394161314,0.19999991250086152,0.20000008853263881,0.1999999473499236,0.19999985767496298
1778,c677bc6acf391a5f353b191c38aa0cf65bdc3e1078d2dd4c7dd9ddbe6c61efeb,Healthy-Leaf(1399),Healthy-Leaf (355).jpg,4,0.19999995179000365,0.20000002199174416,0.19999997814825443,0.20000001294068803,0.20000003512930967
1779,2517c8716316db4006a43b9ad83411efdd8cfb7cce73840f86fd7ddeb598d0ea,Healthy-Leaf(1399),Healthy-Leaf (356).jpg,0,0.200000158628184,0.199999928544559,0.20000007248452725,0.1999999568687877,0.19999988347394204
1780,53015cd09ebb7d006706ec29b3f8b911c5eb90a5cb5183e130c97ecf4d78c664,Healthy-Leaf(1399),Healthy-Leaf (357).jpg,0,0.20000014126743657,0.19999993628788953,0.20000006450182653,0.19999996163593015,0.19999989630691725
1781,4b0a8255a62e54696bd1599a273f626b507363a9184bb13fea5de3c3ecba72c6,Healthy-Leaf(1399),Healthy-Leaf (358).jpg,0,0.20000031741052188,0.19999985678327536,0.20000014488667547,0.1999999138392621,0.19999976708026518
1782,4edc59e1c3e5099714c3a3db8e618fbaca89a2020a71964274debc0d406690a6,Healthy-Leaf(1399),Healthy-Leaf (359).jpg,0,0.20000016362695813,0.19999992628278407,0.20000007476221154,0.19999995551566555,0.19999987981238077
1783,92d3c3cdbd2263b0e89073da358473bc2d915522f0a542c6f4f67b53c7a5fd63,Healthy-Leaf(1399),Healthy-Leaf (36).jpg,0,0.2000000585874346,0.19999997352578622,0.20000002671784647,0.19999998412043357,0.19999995704849924
1784,3bdbe8847f67fd3a853ba6e912c7b89dc19062d2681b8cdc1d8b4b0699822cbc,Healthy-Leaf(1399),Healthy-Leaf (360).jpg,0,0.20000014714648934,0.19999993376830433,0.20000006727129743,0.1999999599589287,0.19999989185498035
1785,ca634482dea06452df12cf9e6b39c6658e952d1cae491dbb8fcc576396421c11,Healthy-Leaf(1399),Healthy-Leaf (361).jpg,0,0.20000012920232127,0.19999994172195898,0.20000005898827938,0.1999999649168774,0.199999905170563
1786,5b9623fb44b17f1818bb66f7b35b8bc2d84ec60f08ca4fe357068a1e46a082c9,Healthy-Leaf(1399),Healthy-Leaf (362).jpg,0,0.20000017498517916,0.19999992105708844,0.2000000798816544,0.1999999524937541,0.19999987158232388
1787,bf1d4326014eabc4ef58a2ae5cfe29a74f274356d07a463b88ce76de67ae2bee,Healthy-Leaf(1399),Healthy-Leaf (363).jpg,0,0.2000002594155649,0.19999988304855448,0.20000011847721713,0.19999992952254128,0.1999998095361221
1788,4178ef85504b1a1b4513080af0a6d78ef952b6ecb1a3e40dff6a2726f3df8872,Healthy-Leaf(1399),Healthy-Leaf (364).jpg,0,0.20000015763272866,0.19999992902138228,0.20000007204808243,0.19999995712206878,0.19999988417573789
1789,642c5cc886e2c8aeddbb42e74a6ee8b24e5321f6178432faedf8cf810d920713,Healthy-Leaf(1399),Healthy-Leaf (365).jpg,0,0.20000007317041724,0.1999999671240618,0.20000003348941875,0.19999998005336392,0.19999994616273836
1790,05f1787464016a10794189cad16b7a82143b1a311b65fc384dbf00322597a1b6,Healthy-Leaf(1399),Healthy-Leaf (366).jpg,0,0.20000022394474984,0.19999989900623574,0.20000010225569723,0.19999993917952294,0.19999983561379436
1791,605863e10a6c7efd0acb9384edbcd4b4e81c5a71c7ff63b6e0be1b03a3f29f60,Healthy-Leaf(1399),Healthy-Leaf (367).jpg,0,0.20000010007217453,0.19999995491198613,0.20000004572144053,0.19999997279587126,0.19999992649852763
1792,33b1a8c66ef6bd7e86c473baf526d420a2ec83128f0fb48e9299ebdd6dab8b50,Healthy-Leaf(1399),Healthy-Leaf (368).jpg,0,0.20000024633005903,0.19999988891612938,0.2000001124805013,0.1999999330969283,0.19999981917638202
1793,13bc37d7e0a5bedaae8f5167620670a6bc23d1dd7a2d69ee099b9819b8da25e1,Healthy-Leaf(1399),Healthy-Leaf (369).jpg,0,0.20000007492631447,0.19999996631780098,0.200000034281949,0.1999999795854403,0.19999994488849507
1794,08ce5d6c1d19c858a5f40a0cecb0a6d946ab86b150e08841ebdc26ba01b9ab56,Healthy-Leaf(1399),Healthy-Leaf (37).jpg,0,0.20000008132367372,0.1999999633467659,0.200000037147565,0.19999997790026025,0.1999999402817351
1795,d85c26eb498d9b89ba240a339df0c5ce0c8abba97988f267b01568d5f9dbd39c,Healthy-Leaf(1399),Healthy-Leaf (370).jpg,4,0.19999991204443004,0.20000003983767614,0.1999999599492787,0.2000000237828267,0.20000006438578846
1796,aa8cf2354ebb0decc92d3cc8ad9de7eeeab9920f7414c9efd6f7579072dd645e,Healthy-Leaf(1399),Healthy-Leaf (371).jpg,4,0.19999993576128033,0.20000002920334733,0.19999997081824755,0.20000001730411074,0.2000000469130139
1797,bd3f6868bb4b1522392c762cedf2970b67c647b6c267297dcf3231d52cdc481f,Healthy-Leaf(1399),Healthy-Leaf (372).jpg,0,0.20000016879602944,0.1999999238691666,0.20000007706918863,0.19999995416191893,0.1999998761036963
1798,53b08cea937323c1f6f8d6be1a93ea28a88b4f8594d91f5eede9cf068faebb7d,Healthy-Leaf(1399),Healthy-Leaf (373).jpg,0,0.20000009988463008,0.19999995502712226,0.2000000456554001,0.19999997282832993,0.19999992660451762
1799,8771e950963d91622ffa0d059f1a69989c1a1c977cbd817b4bac620bcf3905ce,Healthy-Leaf(1399),Healthy-Leaf (374).jpg,0,0.2000003107527728,0.19999985974299025,0.20000014181911557,0.199999915673586,0.19999977201153546
1800,e4ade5586b1bb63ee02880d95d2c7e975ef6d27c7da702ac9ca7aa4e1bb0989c,Healthy-Leaf(1399),Healthy-Leaf (375).jpg,0,0.20000009745047934,0.1999999561190829,0.20000004454027637,0.19999997349280899,0.1999999283973525
1801,58ddf98c0aa36813cd5c51377ace527e1d5d61747fcdcc3807f07e85cc3315aa,Healthy-Leaf(1399),Healthy-Leaf (376).jpg,0,0.20000024171961037,0.19999989095274243,0.20000011034787113,0.19999993437486738,0.19999982260490862
1802,da68598de23cca9e396168bbdb14170a69f3d22bb945eb64550a2b4625072143,Healthy-Leaf(1399),Healthy-Leaf (377).jpg,0,0.20000024722157153,0.1999998885388084,0.20000011290353914,0.19999993283956155,0.19999981849651932
1803,0eb4f76f8e9cbd1ede51e9dfd1edb302de89fc430821c68d14ebacb9e257c4c3,Healthy-Leaf(1399),Healthy-Leaf (378).jpg,0,0.2000002640126841,0.1999998808979278,0.2000001205263521,0.19999992832110428,0.19999980624193175
1804,e1fd1c44a8c2d669604d76073a2e1a3bb624d985fe57e7439286613cd92daffa,Healthy-Leaf(1399),Healthy-Leaf (379).jpg,0,0.20000025116653783,0.19999988675554392,0.20000011470203108,0.1999999317707292,0.1999998156051581
1805,477cb2045de5ae255ed37b3adceb43c8cd38fb7729462f9440aa35daea9d9e0d,Healthy-Leaf(1399),Healthy-Leaf (38).jpg,0,0.20000005046620323,0.19999997728060015,0.200000023069032,0.19999998626962703,0.19999996291453756
1806,8fdab2304425392d1d6cb004f2f180b0ab3b4335bbb1fb9071c96fa58a87eb9f,Healthy-Leaf(1399),Healthy-Leaf (380).jpg,0,0.20000014831732651,0.19999993307608444,0.20000006770007858,0.1999999597411491,0.19999989116536146
1807,c1e2412388a40814e1b7d2684c6faf918030b21f4e1adfdc13d60f7000e0b2ba,Healthy-Leaf(1399),Healthy-Leaf (381).jpg,0,0.20000009992747383,0.19999995499014653,0.20000004566357069,0.19999997282741705,0.19999992659139187
1808,6c0ebb2a7bb4d56c60d00eb5714c2e2177459644c1581965dcc229fd358fa6a2,Healthy-Leaf(1399),Healthy-Leaf (382).jpg,0,0.20000024212263065,0.19999989081862365,0.2000001105625447,0.19999993423638143,0.19999982225981958
1809,96288d88cd4b9110fa2f8be2032b4f0b434859be696b56b278a1c61b5abf1f06,Healthy-Leaf(1399),Healthy-Leaf (383).jpg,0,0.20000003276754047,0.19999998534753483,0.20000001504269643,0.19999999102460714,0.1999999758176212
1810,9965f222ccbf473876c4f36a0b01b407ead8f3c79444bc35de45e2fe95fad989,Healthy-Leaf(1399),Healthy-Leaf (384).jpg,4,0.19999994596083587,0.20000002444508141,0.19999997537327646,0.20000001463065947,0.20000003959014678
1811,b23649cdef2aeeef2877b34a18881f5ed52ff96d60db3580b1ee4ad7e994c403,Healthy-Leaf(1399),Healthy-Leaf (385).jpg,0,0.20000013625625226,0.19999993859049883,0.20000006224129635,0.19999996297084938,0.1999998999411032
1812,159d14a97011017508eba6f13ad02034050c4351798ef06737529b7844fb5e91,Healthy-Leaf(1399),Healthy-Leaf (386).jpg,0,0.2000001784581383,0.1999999195737376,0.2000000815210086,0.19999995150020838,0.19999986894690702
1813,b56d0f1def970c88ec52ad7a11fd3e56466217f36a70141ad7fff9ed1f007b7c,Healthy-Leaf(1399),Healthy-Leaf (387).jpg,4,0.19999990760619496,0.2000000418487599,0.19999995792899763,0.20000002498238634,0.20000006763366107
