feature_row,source_id,class_label,hard_label,entropy,membership_0,membership_1,membership_2,membership_3,membership_4
1738,62f36a47ab40473c51fe145807e2bb83258b74fc91aa096e4836f6afaf85dee7,Healthy-Leaf(1399),2,0.9999999999999198,0.20000005883754857,0.20000007154073587,0.20000010610010918,0.1999999229062044,0.1999998406154019
1739,1a9c5c028e26a79c3c3619f5ee3c41f0a67846d857462f850c352d128f8b3e1f,Healthy-Leaf(1399),4,0.9999999999999845,0.19999997459490482,0.1999999691074872,0.19999995417156124,0.2000000332997869,0.2000000688262598
1740,9db288ab16ff21919cb6737d2580dd26d17509ef30fbdd53583e522db3407354,Healthy-Leaf(1399),2,0.9999999999998834,0.20000007104520343,0.20000008638559696,0.20000012813567217,0.19999990689422031,0.19999980753930713
1741,07787fe1980cf0c634511cb5cd0aee3ed8d1bf464060581cced173662585764f,Healthy-Leaf(1399),2,0.9999999999999212,0.2000000583828609,0.2000000709936545,0.20000010529548712,0.19999992349144238,0.1999998418365552
1742,0837de0ef87f4b05951f103d4ebcd3f2d1825bd622eae9b43969d141ce382a02,Healthy-Leaf(1399),2,0.999999999999954,0.200000044438561,0.2000000540311126,0.2000000801525275,0.1999999417589122,0.1999998796188866
1743,463900ef3ca29b627c20ebd90839ca60c47c87d89980112b521662018d2512e7,Healthy-Leaf(1399),2,0.9999999999999992,0.20000000196656476,0.2000000023883185,0.20000000353539696,0.19999999743102834,0.1999999946786913
1744,b24e94bd9e0856596655220082d81271842ae2115b924c001efba4819813dd84,Healthy-Leaf(1399),2,0.9999999999999424,0.2000000498924091,0.20000006066407558,0.20000008999123425,0.19999993461013002,0.19999986484215113
1745,41e6f2c11fd11d86afee65e249615c98417b57e906be9d953d926ddb8edd3d2c,Healthy-Leaf(1399),2,0.9999999999999962,0.20000001182253097,0.2000000143746923,0.20000002130463315,0.1999999845203356,0.19999996797780806
1746,aec7b8f30d539200887e59492c25ff8660bc93e880be35eb4d3ee349a89f68b4,Healthy-Leaf(1399),2,0.9999999999998663,0.20000007606953168,0.200000092499567,0.20000013719688706,0.19999990031118184,0.19999979392283246
1747,f1292e52e1f0b66f99612d852fad1e7dc15d6720da55fc084787a95ababe9b0a,Healthy-Leaf(1399),2,0.999999999999735,0.20000010727557976,0.20000013044887108,0.20000019350139173,0.19999985939936438,0.19999970937479308
1748,1ba4984d98e45b03df17459385f31dc1cf20021b9e3bf5fad554937081b8692b,Healthy-Leaf(1399),2,0.9999999999997883,0.200000095886555,0.20000011659602943,0.2000001729587214,0.1999998743251596,0.19999974023353467
1749,b2ef68277c2c9f52e405db27f62033ebff64828cc77473211e741c2dcd885bf8,Healthy-Leaf(1399),2,0.9999999999998637,0.20000007686854213,0.20000009347236827,0.2000001386409775,0.19999989926203177,0.19999979175608035
1750,99bc570d68ddd81e00850070e50a286f96526ca8938c3ed3e12fbf970adbd978,Healthy-Leaf(1399),4,0.9999999999999871,0.19999997687512758,0.19999997188163487,0.19999995827662267,0.20000003031764588,0.20000006264896908
1751,f982662fcd08f1071a26a77c0d9b84143cde2e64821dfd2c4baf52465485a620,Healthy-Leaf(1399),2,0.9999999999999094,0.20000006255768676,0.20000007607033973,0.20000011282128694,0.19999991802325662,0.1999998305274299
1752,fcb47a8f588b3c5a9029e21afa68a94c8fd64fd3a542d0a94b21df8a543c40f6,Healthy-Leaf(1399),4,0.9999999999999937,0.19999998416282053,0.1999999807386422,0.19999997141763706,0.20000002076837178,0.2000000429125284
1753,a3eb97493e41cd45d7df233450efec3e0987525c45a983e75b75a79978a9add5,Healthy-Leaf(1399),4,0.9999999999999992,0.19999999709072075,0.19999999647157088,0.19999999473940563,0.20000000382494004,0.20000000787336272
1754,78ced8fbe3c4b3706a1c59b6b09bb5c208c89124788403bdb98f30cf00d5bd1f,Healthy-Leaf(1399),4,0.9999999999999813,0.19999997208408674,0.19999996605706274,0.1999999496319577,0.2000000365993835,0.20000007562750938
1755,efce95b32b4318c9998f8066b2e4b242daa7758ebc8edb1eff68bbd6bc5db46a,Healthy-Leaf(1399),2,0.9999999999999993,0.20000000128570053,0.2000000015587995,0.20000000230966758,0.19999999832123685,0.1999999965245955
1756,a10143ac9db6fef54626cbe5cd7542f35ed605df7fc8b1044ce228a6e37e684e,Healthy-Leaf(1399),2,0.9999999999999462,0.20000004812898992,0.20000005852611258,0.20000008680796627,0.19999993692458776,0.19999986961234348
1757,a930debb8e5f82d149d5d731114b87bf92a05ffce0050efcd0ef84c097464697,Healthy-Leaf(1399),2,0.9999999999999097,0.20000006241808643,0.20000007589754373,0.20000011259693026,0.19999991818445262,0.19999983090298687
1758,7a59f5dc94e5c9bf753f5aebe3884ccaa5b885e227aeb515f91c6ea7e043c884,Healthy-Leaf(1399),4,0.9999999999999902,0.19999998009769762,0.19999997580124293,0.19999996406660422,0.20000002611177642,0.20000005392267878
1759,921ab81dd0abadfa667af165a89706270231d986a661f19541e20ddd110eb375,Healthy-Leaf(1399),2,0.9999999999997753,0.2000000987591326,0.20000012009425427,0.2000001781295607,0.19999987056951193,0.19999973244754043
1760,d98ff391796841e3bfc27d605ab3c91a1ec1267e7cfcbb5acde29efbf19ab606,Healthy-Leaf(1399),2,0.9999999999999993,0.2000000001514702,0.2000000001836056,0.200000000254704,0.1999999998156529,0.19999999959456732
1761,c2a9c089551e30561615bbe885ac5187e80d84502581e05f428c6b0d889c5c45,Healthy-Leaf(1399),4,0.9999999999999956,0.19999998707940156,0.1999999842905771,0.19999997668588015,0.20000001694118621,0.200000035002955
1762,b3911cd15a275863462682be42ef4af784a85ffc00f0f257fddb3454a0c74ee2,Healthy-Leaf(1399),2,0.9999999999998374,0.20000008402497213,0.20000010216974246,0.2000001515429917,0.19999988988650735,0.19999977237578645
1763,021f7d60a352812cd742048d41683be8c74a3bdb8ca7259233be89c01ceee4f3,Healthy-Leaf(1399),4,0.9999999999999993,0.1999999985409967,0.19999999822241254,0.1999999973552463,0.20000000192160688,0.20000000395973755
1764,1073b891bc45792b19cd17d602e115411894d2d848ea2dcdccfbf047ae2bd82d,Healthy-Leaf(1399),2,0.9999999999999988,0.20000000490914016,0.20000000596994688,0.20000000883350225,0.19999999358251414,0.19999998670489652
1765,2837fcda85013a4df4f823d3bb1c5bbb6ae27f5386d0abfed1bc0ce256adfdf4,Healthy-Leaf(1399),2,0.9999999999999524,0.2000000452025776,0.200000054965681,0.20000008151960869,0.19999994076721897,0.19999987754491375
1766,9d7f257ffb99aecce1fc75973694332f383e23f58530a1efea133328eabdd3f5,Healthy-Leaf(1399),2,0.999999999999924,0.2000000573220741,0.20000006970315712,0.20000010337182916,0.1999999248895002,0.1999998447134394
1767,c1aaed6d0d257af05743f009b535fbd184345dfc64b375c745dd01430e140b6b,Healthy-Leaf(1399),4,0.9999999999999785,0.1999999699165186,0.19999996341748177,0.1999999457167811,0.20000003944363806,0.20000008150558046
1768,3bbd4062ad8219ca80ecc8f8c4cfc8876984938d0c36d8902efb670b46e3e59a,Healthy-Leaf(1399),2,0.9999999999999988,0.20000000518554914,0.20000000630652812,0.2000000093430667,0.1999999932118409,0.1999999859530151
1769,1cfb1121447349f96e5c76d8e5db3a2372e598b52ecedf8f3c305b3b3721fb56,Healthy-Leaf(1399),2,0.9999999999999506,0.2000000460465618,0.2000000559891202,0.20000008305068656,0.1999999396537367,0.19999987525989474
1770,b1ce18ca06d7f34ef3251e40037f113b93194a1ab5be214153a1d5ce59c3e092,Healthy-Leaf(1399),2,0.9999999999999237,0.20000005740951884,0.2000000698024008,0.20000010355169232,0.1999999247563498,0.19999984448003827
1771,4566513ceb7f8739243c9161986c77a138e5e71ba307d11a4ebc42b6adc9bc7b,Healthy-Leaf(1399),2,0.9999999999998631,0.20000007702670136,0.20000009365999716,0.2000001389284781,0.1999998990520397,0.19999979133278378
1772,72ec7a852a81a488a9b2c5a68463edaeff1ac74607d809ce857bda052bb5f123,Healthy-Leaf(1399),2,0.9999999999999665,0.20000003778900902,0.20000004595516044,0.200000068152284,0.1999999504808061,0.1999998976227404
1773,4f7a4683df281a9492a652d6a4e2bf474ed28c405568816a2048561c90b9e4fe,Healthy-Leaf(1399),4,0.9999999999999919,0.19999998185190854,0.19999997793668256,0.19999996724655453,0.20000002380093626,0.20000004916391803
1774,2b0b472e94ed88ad653e9e08b99a1ee2c67dc24544c649ddc20d1018c0caed69,Healthy-Leaf(1399),2,0.9999999999999591,0.20000004181423134,0.20000005084417508,0.20000007540436351,0.19999994521053385,0.19999988672669616
1775,7b65182ae57ec3eb0535fd7d3c130e9c7448cc95abeb468b92b75abd6f91b8f0,Healthy-Leaf(1399),2,0.9999999999997237,0.20000010955820952,0.20000013322251214,0.20000019760504664,0.19999985641776924,0.1999997031964624
1776,7f1207288d9ac4a461df546ceb905b104faff6d9c773b1374fba5f32cc3af95a,Healthy-Leaf(1399),2,0.9999999999999968,0.200000010581714,0.20000001286849986,0.2000000190557703,0.19999998615545436,0.19999997133856137
1777,b20c015a4850e64e94afd4bbd08237d2cd125a9b2985eabd5b99aecaecd9604f,Healthy-Leaf(1399),2,0.9999999999999334,0.20000005361894488,0.2000000651940872,0.20000009670919092,0.199999929728634,0.19999985474914314
1778,c677bc6acf391a5f353b191c38aa0cf65bdc3e1078d2dd4c7dd9ddbe6c61efeb,Healthy-Leaf(1399),4,0.9999999999999989,0.1999999953988278,0.19999999440562147,0.1999999916759198,0.2000000060496315,0.20000001246999935
1779,2517c8716316db4006a43b9ad83411efdd8cfb7cce73840f86fd7ddeb598d0ea,Healthy-Leaf(1399),2,0.9999999999997627,0.20000010151184597,0.200000123435635,0.200000183098594,0.19999986695752087,0.1999997249964041
1780,53015cd09ebb7d006706ec29b3f8b911c5eb90a5cb5183e130c97ecf4d78c664,Healthy-Leaf(1399),2,0.9999999999999115,0.2000000618419915,0.20000007519478633,0.2000001115339017,0.19999991895744496,0.19999983247187542
1781,4b0a8255a62e54696bd1599a273f626b507363a9184bb13fea5de3c3ecba72c6,Healthy-Leaf(1399),2,0.9999999999998804,0.20000007198124883,0.20000008752044143,0.20000012984121282,0.19999990565351627,0.19999980500358064
1782,4edc59e1c3e5099714c3a3db8e618fbaca89a2020a71964274debc0d406690a6,Healthy-Leaf(1399),2,0.9999999999996743,0.2000001189574159,0.200000144653793,0.2000002145505008,0.19999984410569846,0.19999967773259184
1783,92d3c3cdbd2263b0e89073da358473bc2d915522f0a542c6f4f67b53c7a5fd63,Healthy-Leaf(1399),2,0.9999999999999982,0.20000000704022733,0.20000000856532246,0.20000001269034964,0.199999990780338,0.19999998092376264
1784,3bdbe8847f67fd3a853ba6e912c7b89dc19062d2681b8cdc1d8b4b0699822cbc,Healthy-Leaf(1399),2,0.9999999999998308,0.20000008562353816,0.20000010411803165,0.20000015442306676,0.19999988779485442,0.19999976804050892
1785,ca634482dea06452df12cf9e6b39c6658e952d1cae491dbb8fcc576396421c11,Healthy-Leaf(1399),2,0.9999999999999155,0.20000006043911178,0.20000007348702803,0.2000001090064095,0.19999992079343634,0.19999983627401424
1786,5b9623fb44b17f1818bb66f7b35b8bc2d84ec60f08ca4fe357068a1e46a082c9,Healthy-Leaf(1399),2,0.9999999999999754,0.20000003234825542,0.20000003933101146,0.2000000583429095,0.19999995760651484,0.19999991237130876
1787,bf1d4326014eabc4ef58a2ae5cfe29a74f274356d07a463b88ce76de67ae2bee,Healthy-Leaf(1399),2,0.9999999999996884,0.20000011634306122,0.2000001414712008,0.20000020984752284,0.1999998475216582,0.19999968481655686
1788,4178ef85504b1a1b4513080af0a6d78ef952b6ecb1a3e40dff6a2726f3df8872,Healthy-Leaf(1399),4,0.9999999999999979,0.19999999230502252,0.19999999063933024,0.19999998610382885,0.2000000100971585,0.20000002085465976
1789,642c5cc886e2c8aeddbb42e74a6ee8b24e5321f6178432faedf8cf810d920713,Healthy-Leaf(1399),2,0.9999999999998301,0.20000008583210477,0.2000001043759366,0.2000001548077103,0.19999988751591308,0.1999997674683353
1790,05f1787464016a10794189cad16b7a82143b1a311b65fc384dbf00322597a1b6,Healthy-Leaf(1399),2,0.9999999999997272,0.20000010886077668,0.20000013237148023,0.20000019635281607,0.19999985732677553,0.1999997050881515
1791,605863e10a6c7efd0acb9384edbcd4b4e81c5a71c7ff63b6e0be1b03a3f29f60,Healthy-Leaf(1399),2,0.9999999999999988,0.20000000534605925,0.20000000650464922,0.20000000960611694,0.19999999302251342,0.1999999855206613
1792,33b1a8c66ef6bd7e86c473baf526d420a2ec83128f0fb48e9299ebdd6dab8b50,Healthy-Leaf(1399),2,0.999999999999814,0.20000008983686715,0.2000001092368238,0.20000016202558754,0.19999988226969917,0.19999975663102243
1793,13bc37d7e0a5bedaae8f5167620670a6bc23d1dd7a2d69ee099b9819b8da25e1,Healthy-Leaf(1399),2,0.9999999999999993,0.20000000227917447,0.20000000277093932,0.200000004100658,0.19999999702077734,0.19999999382845093
1794,08ce5d6c1d19c858a5f40a0cecb0a6d946ab86b150e08841ebdc26ba01b9ab56,Healthy-Leaf(1399),2,0.9999999999999646,0.2000000389199103,0.20000004733102103,0.20000007018842736,0.19999994900165724,0.19999989455898412
1795,d85c26eb498d9b89ba240a339df0c5ce0c8abba97988f267b01568d5f9dbd39c,Healthy-Leaf(1399),2,0.9999999999998925,0.20000006821897165,0.20000008295948818,0.20000012304225986,0.19999991059717753,0.1999998151821027
1796,aa8cf2354ebb0decc92d3cc8ad9de7eeeab9920f7414c9efd6f7579072dd645e,Healthy-Leaf(1399),2,0.9999999999999526,0.200000045153489,0.20000005491061032,0.20000008142078612,0.19999994084044073,0.19999987767467395
1797,bd3f6868bb4b1522392c762cedf2970b67c647b6c267297dcf3231d52cdc481f,Healthy-Leaf(1399),2,0.9999999999999767,0.20000003141831924,0.20000003819884393,0.20000005666347015,0.19999995882667168,0.19999991489269495
1798,53b08cea937323c1f6f8d6be1a93ea28a88b4f8594d91f5eede9cf068faebb7d,Healthy-Leaf(1399),2,0.9999999999997958,0.20000009416022227,0.20000011450126542,0.20000016982716304,0.1999998766023071,0.19999974490904224
1799,8771e950963d91622ffa0d059f1a69989c1a1c977cbd817b4bac620bcf3905ce,Healthy-Leaf(1399),2,0.9999999999999982,0.20000000746994703,0.20000000907849086,0.2000000134610655,0.1999999902185535,0.19999997977194311
1800,e4ade5586b1bb63ee02880d95d2c7e975ef6d27c7da702ac9ca7aa4e1bb0989c,Healthy-Leaf(1399),4,0.9999999999999795,0.19999997057424773,0.19999996422025773,0.19999994689638065,0.20000003858744908,0.20000007972166478
1801,58ddf98c0aa36813cd5c51377ace527e1d5d61747fcdcc3807f07e85cc3315aa,Healthy-Leaf(1399),2,0.9999999999998909,0.20000006868951903,0.2000000835249453,0.2000001238783237,0.19999990998887718,0.1999998139183349
1802,da68598de23cca9e396168bbdb14170a69f3d22bb945eb64550a2b4625072143,Healthy-Leaf(1399),2,0.999999999999737,0.2000001068722382,0.20000012995769137,0.2000001927536564,0.19999985994341288,0.19999971047300102
1803,0eb4f76f8e9cbd1ede51e9dfd1edb302de89fc430821c68d14ebacb9e257c4c3,Healthy-Leaf(1399),2,0.999999999999772,0.20000009952142825,0.20000012101651624,0.2000001794917374,0.19999986957931923,0.19999973039099891
1804,e1fd1c44a8c2d669604d76073a2e1a3bb624d985fe57e7439286613cd92daffa,Healthy-Leaf(1399),2,0.9999999999998715,0.20000007454722563,0.20000009064960908,0.2000001344468834,0.19999990230982387,0.19999979804645798
1805,477cb2045de5ae255ed37b3adceb43c8cd38fb7729462f9440aa35daea9d9e0d,Healthy-Leaf(1399),2,0.999999999999999,0.20000000382964658,0.20000000465998896,0.20000000689907962,0.19999999498808613,0.1999999896231987
1806,8fdab2304425392d1d6cb004f2f180b0ab3b4335bbb1fb9071c96fa58a87eb9f,Healthy-Leaf(1399),2,0.9999999999999756,0.20000003223271343,0.2000000391926304,0.20000005812042979,0.19999995776927548,0.19999991268495096
1807,c1e2412388a40814e1b7d2684c6faf918030b21f4e1adfdc13d60f7000e0b2ba,Healthy-Leaf(1399),2,0.999999999999991,0.2000000191006809,0.20000002322854513,0.2000000344300693,0.19999997498407907,0.19999994825662568
1808,6c0ebb2a7bb4d56c60d00eb5714c2e2177459644c1581965dcc229fd358fa6a2,Healthy-Leaf(1399),2,0.9999999999998626,0.20000007717943005,0.20000009384966574,0.2000001391852958,0.19999989886708402,0.1999997909185244
1809,96288d88cd4b9110fa2f8be2032b4f0b434859be696b56b278a1c61b5abf1f06,Healthy-Leaf(1399),2,0.9999999999999339,0.20000005336071003,0.2000000648886761,0.20000009622684314,0.19999993008164726,0.19999985544212345
1810,9965f222ccbf473876c4f36a0b01b407ead8f3c79444bc35de45e2fe95fad989,Healthy-Leaf(1399),4,0.9999999999999556,0.1999999563644555,0.19999994694049592,0.19999992126634736,0.20000005721039912,0.2000001182183021
1811,b23649cdef2aeeef2877b34a18881f5ed52ff96d60db3580b1ee4ad7e994c403,Healthy-Leaf(1399),2,0.9999999999999812,0.20000002809958864,0.20000003417136145,0.2000000506664921,0.19999996318633098,0.1999999238762268
1812,159d14a97011017508eba6f13ad02034050c4351798ef06737529b7844fb5e91,Healthy-Leaf(1399),2,0.9999999999996994,0.20000011429101833,0.20000013897902683,0.20000020614946068,0.19999985020923106,0.1999996903712631
1813,b56d0f1def970c88ec52ad7a11fd3e56466217f36a70141ad7fff9ed1f007b7c,Healthy-Leaf(1399),4,0.9999999999999708,0.19999996460394806,0.1999999569632478,0.1999999361329559,0.2000000464086701,0.2000000958911782
1814,53ece64609e54790dfa7ec55486145e0f51c10b79ed7f40058c9dae426b70c92,Healthy-Leaf(1399),2,0.9999999999998818,0.20000007159598332,0.2000000870550905,0.20000012913334642,0.19999990616905453,0.19999980604652526
1815,cb12e869212791bf7b48594dc82f2acff4c9239c06043457bb49c5f30c344f16,Healthy-Leaf(1399),2,0.9999999999998903,0.20000006893381259,0.20000008382144754,0.2000001243341429,0.19999990965686615,0.19999981325373076
1816,e889b3fbe604b9d73bdca7d701ce4853b6bf9695bf9f7eac38a34404ef93af79,Healthy-Leaf(1399),4,0.9999999999999796,0.1999999706299485,0.1999999642863463,0.19999994701799373,0.20000003849780246,0.20000007956790902
1817,80e89e2cda1296df9b10014eb85878bec66a7b25b2fe67a3c1829860635413fb,Healthy-Leaf(1399),2,0.9999999999997168,0.20000011091858325,0.20000013488030896,0.20000020005803634,0.1999998546361984,0.199999699506873
1818,35e742ac223ffc7f5c1d62464f82f467df34fc6a50a8e83321cea0b12fdeef19,Healthy-Leaf(1399),2,0.9999999999997511,0.20000010396011575,0.200000126408992,0.20000018750563053,0.19999986375492965,0.19999971837033215
1819,0b14df8c28d96886acf749df2e86983260132e32a393502f2ca09f8babd8fb9a,Healthy-Leaf(1399),2,0.9999999999999983,0.20000000724814596,0.20000000881289767,0.2000000130521282,0.1999999905169224,0.19999998036990585
1820,33a4c8a462f99d7677136946beeef59a719cc6b0192e2382e0728e88cda69840,Healthy-Leaf(1399),2,0.999999999999826,0.2000000868977717,0.2000001056610706,0.2000001567378221,0.19999988611087682,0.19999976459245877
1821,870d3a776d06edaa742ac83fe10b7fdfdd8c8de7bee2b3062261bf85934d8b03,Healthy-Leaf(1399),2,0.9999999999999495,0.20000004663457802,0.20000005671573315,0.2000000841078846,0.19999993888813017,0.19999987365367408
1822,65bfef2f3461ba5f5f788dab410f1565830721fa5f3053bdbe11838043b5feb6,Healthy-Leaf(1399),2,0.999999999999755,0.20000010312385505,0.2000001253942455,0.20000018600113154,0.19999986484839424,0.1999997206323737
1823,ac05045d30110bdff0cd24c39f680e2f61711f36a1d4e8e224f276e84750c259,Healthy-Leaf(1399),2,0.999999999999995,0.20000001350895577,0.20000001642228113,0.2000000243646204,0.1999999822954574,0.1999999634086852
1824,d4a72b2eecf859fbd58cfad1b8b3543c4d2a626a1ab57d421a69cee2aed7850b,Healthy-Leaf(1399),2,0.9999999999998312,0.20000008554240975,0.2000001040191622,0.2000001542731715,0.19999988790389797,0.19999976826135857
1825,166234ad21e6f81d3b884b96cb5a4f2eaf5ade9ed06ef3c40f4e99f82a43903c,Healthy-Leaf(1399),2,0.9999999999999453,0.20000004858028922,0.20000005907914886,0.20000008759453058,0.19999993635517596,0.19999986839085537
1826,b7a76ea484df07e6d1bcb8715d994274dd57bf8f1c6f7de229765cfd06ed2654,Healthy-Leaf(1399),2,0.9999999999998477,0.20000008123242594,0.20000009877622948,0.20000014651178166,0.199999893542466,0.19999977993709692
1827,6655b3c602d6544c0d4bd3eac9e2631d37218e3530065ee5ea7de441fe8990d6,Healthy-Leaf(1399),2,0.9999999999999988,0.20000000510766267,0.20000000621466918,0.20000000920385505,0.1999999933135433,0.19999998616026976
1828,01ba17298e086e6366b7301fd93de2534f41644561c0101c135262b1336f9390,Healthy-Leaf(1399),4,0.9999999999999957,0.19999998729854365,0.19999998455230167,0.19999997709229406,0.2000000166444137,0.20000003441244688
1829,0ca14508117185f1d4555db24ba2779bf72d6e3700f19025500775f0cbe08af6,Healthy-Leaf(1399),2,0.9999999999998249,0.20000008714870351,0.2000001059753554,0.2000001571578814,0.1999998858090252,0.1999997639090344
1830,ae0b9cef4be1d03bf5746998256e6e77773a2d29f36bb75b5a2a114acd74f60d,Healthy-Leaf(1399),2,0.9999999999998186,0.20000008869309455,0.2000001078490787,0.20000015996819054,0.19999988376499828,0.19999975972463796
1831,14085cf887479110ae841f4401be5ff46c296fd3d47373ded47c542d5a067889,Healthy-Leaf(1399),4,0.9999999999999784,0.1999999697184531,0.19999996318285487,0.1999999453533315,0.20000003970930855,0.20000008203605188
1832,cf13c7473b7e3f0c07f393b4c1056770ca32c0378fcc81a91552be28fdabe5c1,Healthy-Leaf(1399),2,0.9999999999998859,0.20000007027063457,0.20000008544287232,0.20000012674966502,0.19999990790065691,0.19999980963617126
1833,515364bbc62ea0f3886e654b4444d7a333dbc3f171ad964992139a79a8fc11ae,Healthy-Leaf(1399),4,0.9999999999999938,0.19999998425616214,0.19999998086154644,0.19999997156630417,0.20000002066318112,0.20000004265280613
1834,41edc3890c12eefce04b03d954debc59b0986bfb79f61106e26874574ead91cf,Healthy-Leaf(1399),2,0.9999999999998055,0.2000000918664901,0.20000011170443088,0.20000016570273607,0.19999987959701643,0.19999975112932653
1835,07825d0e1bf2f0d7408b0e975a04063589eb0bb96c66a46a6b75f881118c247c,Healthy-Leaf(1399),2,0.9999999999997452,0.20000010521602365,0.20000012794100605,0.20000018977069436,0.19999986211011947,0.19999971496215646
1836,17007a7bb6df204f3d026c0749fdb672254a7d5587800ec67ca847200dd3a929,Healthy-Leaf(1399),2,0.9999999999998409,0.20000008302170605,0.20000010095972715,0.20000014973274943,0.19999989120397166,0.19999977508184566
1837,4414b6493d52befc60a57b9707e08b30eaa9c22010787e6d61bfebc895744339,Healthy-Leaf(1399),2,0.9999999999997116,0.20000011193047817,0.20000013610702344,0.20000020188961207,0.19999985330425135,0.1999996967686349
1838,d65e3fc50eecd73649ce1628d4b6d5af7e497dc3b562c7bdb69f5903aa96ecd9,Healthy-Leaf(1399),2,0.9999999999998419,0.2000000828290743,0.20000010072172225,0.20000014937614896,0.1999998914627067,0.19999977561034785
1839,ae9a1d1cf0bd7e3463df06729b4f93e0013d160f44ff3bd3ad966d38b87cf96e,Healthy-Leaf(1399),2,0.9999999999999913,0.20000001890077745,0.20000002297857336,0.20000003408757427,0.1999999752307389,0.19999994880233615
1840,09125c1bc08d46c2ff8f2f4d1ff0756587b84cfd54932ded41baafb9f6f63ccd,Healthy-Leaf(1399),2,0.99999999999986,0.20000007789976645,0.20000009472361835,0.20000014049139384,0.19999989791735084,0.1999997889678705
1841,ef6b4a76c8a1e773f614906fde3724818c3173e3c05c743bc41dd6dcb4e9f1ed,Healthy-Leaf(1399),2,0.9999999999999464,0.20000004808021096,0.20000005847080518,0.20000008671234504,0.19999993699524052,0.19999986974139827
1842,365465031ce61f16a88e6f5dafe9938779d51e6ee924781e36303cceb2f5cc05,Healthy-Leaf(1399),2,0.9999999999999466,0.20000004793544077,0.200000058285783,0.20000008644671466,0.1999999371865502,0.19999987014551138
1843,932c1e740443251e3f3e281e393688e89f9cf9c192076acaf32daa51f4bd8b02,Healthy-Leaf(1399),2,0.9999999999999964,0.20000001136331325,0.20000001381381985,0.2000000204855548,0.19999998511456102,0.199999969222751
1844,75fb484a64a754a4bd7f411a1f7048e68fca3da567ed649a5ffe0c5b02f19f9e,Healthy-Leaf(1399),4,0.9999999999999749,0.19999996732004166,0.19999996026568745,0.1999999410308736,0.20000004284972756,0.20000008853366968
1845,9c1a411582503a04a63597350e93f9c4914edc5c8bbd0189dacef2295e1750c1,Healthy-Leaf(1399),2,0.9999999999999708,0.20000003536311067,0.20000004299473584,0.20000006377572516,0.19999995365870696,0.19999990420772137
1846,0005ea5c86f398fd30cdb534062ea308258eadce00f0df100da130bd45f388c5,Healthy-Leaf(1399),2,0.9999999999999919,0.20000001819255575,0.20000002212593046,0.20000003280739054,0.19999997616280468,0.19999995071131862
1847,9b0fb5a3779a6cb876e781fae544cc931c43e8dc017d8f78ddcbab574b79c94d,Healthy-Leaf(1399),2,0.9999999999999932,0.20000001635789397,0.20000001989739666,0.2000000294834858,0.19999997857914364,0.1999999556820799
1848,5299134b2c679ed39e030e72666c711999bdc6dcc56a0eb114d9f3b0775fe36e,Healthy-Leaf(1399),2,0.999999999999985,0.20000002499433717,0.20000003040001624,0.20000004506241395,0.19999996725938052,0.19999993228385207
1849,371a293b198166a0ef97c514db16e75e3ee2e2036f6e64ca57a93a8cca4d9906,Healthy-Leaf(1399),2,0.9999999999997283,0.20000010865362658,0.20000013212388673,0.2000001959737151,0.19999985760337144,0.1999997056454003
1850,381186f18970a393ec7b561c642ca3f4daecd2119b2deea2ede7b1ed6c5f4a3f,Healthy-Leaf(1399),4,0.9999999999999862,0.19999997607522735,0.19999997090561833,0.1999999568416375,0.20000003135927025,0.20000006481824653
1851,9a3becd0cf1db40b1f46320511529e4292beba44b3f67de1d1c6da9796475b40,Healthy-Leaf(1399),2,0.9999999999999791,0.2000000296918327,0.2000000361002578,0.2000000535466614,0.19999996109163512,0.199999919569613
1852,6abc68ec91418e53d9b9fc5b5f543cb5de301b39ca7ddfcd01273c9aac9ca9d4,Healthy-Leaf(1399),2,0.9999999999997977,0.2000000936404389,0.20000011386508376,0.20000016888702335,0.19999987728468133,0.1999997463227726
1853,c5023bbfaa33eefa069f46e603b7d460adb574cc5182408ce9534ae60facd792,Healthy-Leaf(1399),2,0.9999999999998779,0.20000007272317377,0.20000008842655065,0.20000013115946008,0.19999990469734136,0.1999998029934743
1854,2ef629c542c5831f82570c1b5407a70f4145946cabbb14a985fb98521fcd91cb,Healthy-Leaf(1399),2,0.9999999999999917,0.2000000181473541,0.20000002206644502,0.2000000327103869,0.19999997623304053,0.19999995084277336
1855,ba4b610c32a9630d17fb52b9987dab5a683241c49bf1be1e55a15226ea2bb471,Healthy-Leaf(1399),4,0.9999999999999987,0.19999999387983222,0.19999999256526602,0.19999998892905632,0.20000000804724394,0.20000001657860153
1856,a552745ab1d57ca78a3943a2389253168bd7b979bede8bb6b43832267cef1758,Healthy-Leaf(1399),4,0.999999999999979,0.19999997020898522,0.19999996377556917,0.19999994624731116,0.20000003905850602,0.2000000807096285
1857,0cbb276bb0a0a0f34af04ce4501612bda4393ead8f2a1a59420f9fc147ca75cc,Healthy-Leaf(1399),2,0.9999999999999022,0.2000000650509211,0.20000007909941833,0.20000011732783482,0.19999991474775541,0.19999982377407036
1858,d183c6c387e2131a6ec75a250c9212c5b9a9407f5379f9163608fa8528981e2e,Healthy-Leaf(1399),2,0.9999999999998989,0.20000006614770377,0.20000008043411152,0.20000011929144268,0.19999991332182823,0.19999982080491377
