feature_row,source_id,class_label,hard_label,entropy,membership_0,membership_1,membership_2,membership_3,membership_4,membership_5
1520,b67ee083ad00a3ac61bacff6ff4f4d384d5ffbe95451b61fcb8a31d6cb47efd6,Healthy-Leaf(1399),5,0.99999999999998,0.1666666903910805,0.16666667343507402,0.16666670791691415,0.16666662939910679,0.16666658946847376,0.1666667093893507
1521,de789f9c5ef613a44b7a8c488b1d3746567ef2160a31a32d23dfaa5336002903,Healthy-Leaf(1399),5,0.9999999999998984,0.16666672103809574,0.16666668220066025,0.16666676116707382,0.16666658129341708,0.16666648978499587,0.1666667645157573
1522,72d67c5b1efc2e7e2e918aea107ba2c1ef1f53983aede075774f17d52c1ee443,Healthy-Leaf(1399),5,0.9999999999999837,0.16666668806062065,0.1666666727687054,0.16666670387016416,0.16666663305556295,0.1666665970454461,0.1666667051995008
1523,668c77b5306219ec502468de6f1659165e67a4142be23ba9b0693375d325a0b5,Healthy-Leaf(1399),5,0.9999999999999513,0.16666670418229343,0.16666667740757737,0.166666731824763,0.16666660780305656,0.16666654467255734,0.16666673410975238
1524,ee107d3005043f040924979ee97b121afdca2a6e56e0a10cf3ab11ce12de2538,Healthy-Leaf(1399),5,0.9999999999998441,0.16666673414044264,0.16666668598241144,0.16666678386080688,0.1666665607935276,0.1666664472497093,0.1666667879731021
1525,c0e0b0d6ff3ed19a678828b3de4e90754a337eda1dd56a98810ff04646333559,Healthy-Leaf(1399),5,0.999999999999997,0.16666667478031713,0.16666666898439997,0.16666668076565838,0.1666666539285619,0.16666664027497566,0.16666668126608694
1526,9c43526fa3284a2c3bd4da9a1501c4c181b9be6c3f367672443d372ed37e60ea,Healthy-Leaf(1399),5,0.9999999999999207,0.16666671466647812,0.1666666804126713,0.1666667500273216,0.16666659135918313,0.16666651058736345,0.1666667529469824
1527,4844a3e4dd7cb4c9c61cc36a6e581398361f5fa1f2dc14268089103e64dc23b4,Healthy-Leaf(1399),5,0.9999999999999261,0.1666667130330578,0.16666667994593343,0.16666674718225358,0.16666659392802252,0.16666651590890608,0.16666675000182657
1528,a9e2481309e253df8997f83199cb34f9027675645f8be3c996c37819ffcdb15c,Healthy-Leaf(1399),5,0.9999999999999328,0.16666671078277506,0.16666667931749457,0.1666667432474552,0.16666659748492868,0.16666652325567075,0.16666674591167557
1529,5c7264dbf382b39339f1a9a30703f5bbd016dade8a6d2c44306f72d6ef95e47b,Healthy-Leaf(1399),5,0.9999999999996958,0.16666676103331993,0.16666669368871523,0.16666683055701204,0.1666665186090604,0.166666359812466,0.1666668362994265
1530,16621c0a3de19401c850b4cfd06061d4b735b78259897dd1f6cf6cb673b6cae6,Healthy-Leaf(1399),5,0.9999999999997965,0.16666674380204607,0.16666668876378746,0.1666668006102379,0.1666665456629761,0.1666664158671501,0.16666680529380234
1531,a677086f167bb155ca100d530b7c00c898ab7244bea409ff83721ace4cd0dc0e,Healthy-Leaf(1399),5,0.9999999999997747,0.16666674780683355,0.16666668990386152,0.1666668075831217,0.16666653936422923,0.16666640282434245,0.1666668125176116
1532,0fbc76318da8fdc5db4deb75c76ab53aff03608c55dab9f390599705c775aab7,Healthy-Leaf(1399),5,0.9999999999997699,0.16666674869734113,0.16666669014938815,0.16666680914101398,0.1666665379544696,0.16666639991676965,0.16666681414101753
1533,bd3a01564a88ab5da229edf9adc185a5ab53a2b248537b01f785fb17dee31baf,Healthy-Leaf(1399),5,0.9999999999998661,0.16666672918407027,0.16666668456000014,0.16666677525726867,0.16666656856528758,0.16666646336169322,0.16666677907168018
1534,95857c0561561d3384d94665da7f1a04d6d414506a32c71caf09304fdfdae0d2,Healthy-Leaf(1399),5,0.9999999999998777,0.166666726378409,0.16666668375241017,0.1666667703958355,0.16666657295745882,0.1666664724718762,0.1666667740440103
1535,6a7965a4f7cf22f89c0d859c934785ce8240884b020a728b44d7eaf1f07bab27,Healthy-Leaf(1399),5,0.9999999999998019,0.1666667427340777,0.166666688462986,0.16666679875221208,0.16666654734338648,0.1666664193427672,0.16666680336457057
1536,f0e9179e511616f24c6c26f88035a1904f7670cecf7f4b68837358310fdc640d,Healthy-Leaf(1399),5,0.9999999999996558,0.16666676703241898,0.16666669540717957,0.1666668409720275,0.16666650919961917,0.16666634030976069,0.1666668470789942
1537,e17904391631061b33cbf026a75e89c014253416d91d55951b4aa194a0cc2a9d,Healthy-Leaf(1399),5,0.9999999999999057,0.16666671903669103,0.1666666816606708,0.16666675762167726,0.1666665844977119,0.16666649637195077,0.16666676081129814
1538,2c3e73890397fdbfd4c93d61900fb41d3a6ff0f2b19daf5bdbd97fa6e3d8be09,Healthy-Leaf(1399),5,0.9999999999997531,0.16666675160751085,0.16666669098222592,0.16666681420044918,0.16666653338475268,0.16666639044727063,0.1666668193777907
1539,a7626348e86cad424227013b2e7caef03c782e0893bf10a9f5f41564eee9e6eb,Healthy-Leaf(1399),4,0.9999999999999764,0.16666664070355294,0.16666665924399857,0.166666621554597,0.16666670742211284,0.1666667511147932,0.1666666199609455
1540,a165aeef578ae331afbeca15f53a94835a940c4e5dc5050d0a44c78762052fd7,Healthy-Leaf(1399),4,0.9999999999999477,0.16666662783062117,0.16666665558557917,0.16666659914486126,0.16666672766934712,0.1666667930333865,0.1666665967362048
1541,d99ea67cf326589fa0928d9d48a845d350e0cf7dce3ce8658d3b71826141e2b8,Healthy-Leaf(1399),4,0.9999999999999766,0.16666664086862315,0.16666665930154917,0.16666662182269495,0.16666670718101928,0.16666675059881828,0.16666662022729517
1542,2684222b78f7b3fa9a34da60a321127803b327966d272ed730d207f842f9be81,Healthy-Leaf(1399),4,0.9999999999999791,0.1666666424176576,0.16666665973726125,0.16666662452376785,0.1666667047392646,0.16666674555009336,0.16666662303195537
1543,122e1507837844b4c6bb93d75ce5eec71a58e998038d22aca31080cdbe295639,Healthy-Leaf(1399),4,0.9999999999999929,0.16666665301518174,0.16666666280047807,0.1666666428797417,0.16666668816028052,0.16666671114450043,0.1666666419998176
1544,b331114a1251f475212eb6c10e5d4d96c0f8a6b1facc5b267da85beb94fa4589,Healthy-Leaf(1399),4,0.999999999999975,0.1666666401073018,0.16666665907973507,0.16666662050708422,0.16666670836904918,0.16666675306709944,0.16666661886973014
1545,d8c5365ef8619f43ff640d3074b98ad168d31a8ed229e37af7a02dafc67083d0,Healthy-Leaf(1399),5,0.9999999999999883,0.1666666846354393,0.16666667182391587,0.16666669785423951,0.1666666384937472,0.16666660825865587,0.1666666989340022
1546,0cfe3218f9a9c024bcfd3948de85ee8b73f209a814b310f775eb296e44cc164c,Healthy-Leaf(1399),4,0.9999999999999512,0.16666662917176286,0.16666665595709534,0.16666660150039214,0.16666672554085044,0.16666678864248716,0.1666665991874121
1547,5a9c3c544b6121b04abaa256b89cc3720485c01efc0c466e3c74cc44332b8824,Healthy-Leaf(1399),4,0.9999999999999937,0.1666666539527331,0.1666666630552904,0.16666664453542615,0.1666666866636697,0.16666670806489167,0.1666666437279889
1548,97bd934d49c771c281d0439f0eddc11128e4f1b9603c8691db5ff8884a4856ea,Healthy-Leaf(1399),4,0.999999999999953,0.16666662981725694,0.16666665614098106,0.16666660262405317,0.16666672452584672,0.16666678654049027,0.16666660035137182
1549,7304f03f28f2bba5724655a63aad5a9ba60f7a5e0fd2474429d6924719604955,Healthy-Leaf(1399),5,0.9999999999999968,0.166666675118864,0.16666666910550934,0.16666668131345844,0.16666665343711778,0.1666666392185365,0.16666668180651387
1550,b7e52ad156eeae9ec49170b7f3fc3589b79e5209d575923e329b2e463c9ffeba,Healthy-Leaf(1399),5,0.9999999999999628,0.16666669933323897,0.1666666760183195,0.16666672340454078,0.1666666154097553,0.16666656043888203,0.16666672539526334
1551,e93f1de324c95bc51524cc96e4af0394e0fc8c64fa950ef8c34b116988c12c42,Healthy-Leaf(1399),4,0.9999999999999897,0.1666666499366429,0.1666666619042618,0.16666663756158318,0.16666669296351905,0.16666672112299616,0.16666663651099703
1552,f676004b36a4f94ac646b304b66f5ac5701ad4a46b39dddffbf9d1425d86e08a,Healthy-Leaf(1399),4,0.9999999999999832,0.1666666449872447,0.16666666048435597,0.16666662897253956,0.16666670072297377,0.16666673720929043,0.16666662762359552
1553,8ef0b127d1fe1275214c0c45bd8c5c2e06b4249b703af9b078ddc4f6a4d60be3,Healthy-Leaf(1399),4,0.9999999999999254,0.166666620180036,0.16666665338765135,0.1666665858718379,0.16666673965958603,0.16666681789515428,0.16666658300573442
1554,1349f743f9208f1a22ab150e338dbe7d0b8df1894ece65253f5f4e9132e05618,Healthy-Leaf(1399),4,0.99999999999997,0.1666666373378651,0.16666665829033225,0.16666661569087574,0.16666671272041958,0.1666667620796856,0.16666661388082174
1555,79766595cac76a4c483c4007e48c5dfec223b68423c70b8a193a54767b714030,Healthy-Leaf(1399),4,0.9999999999999534,0.1666666299516299,0.16666665618268078,0.16666660285111873,0.16666672432095503,0.16666678611066602,0.1666666005829496
1556,b6e977527495358820dd6c5db9a5053af529c7ac210a62a35ba88452c10110c8,Healthy-Leaf(1399),4,0.9999999999999247,0.1666666199499112,0.16666665331627062,0.1666665854853236,0.16666674000890644,0.1666668186283403,0.16666658261124792
1557,9deb26c8138139d20619389e7b8a0b27847f2d45366ed273a7c14e51fc297448,Healthy-Leaf(1399),5,0.9999999999999982,0.16666667203084437,0.1666666682277492,0.1666666759394855,0.16666665829284008,0.16666664927198324,0.16666667623709758
1558,09d22f03ed15bd95bee7ce817f58bc7339592e1a825cb65a754b930fb52a6184,Healthy-Leaf(1399),4,0.9999999999999725,0.1666666386685694,0.16666665868717537,0.16666661797516086,0.16666671065893857,0.16666675778231532,0.16666661622784057
1559,fe5834dfe7df714a0503b0ab7c4de8db953aad7f4e27b82dde6558d9d02f81be,Healthy-Leaf(1399),4,0.9999999999999912,0.16666665124260993,0.1666666622878306,0.1666666398094064,0.1666666909332136,0.16666671689944518,0.1666666388274944
1560,4284d26e618d08482b84175ee16ba5067e0232d128afd9d7bd072d7853ca1564,Healthy-Leaf(1399),4,0.999999999999957,0.16666663147082073,0.1666666566098615,0.16666660550231135,0.1666667219247109,0.16666678115657635,0.16666660333571914
1561,89416f4974e14e68383b18a6b1441d2068bd97ecaff9013730cd07d46527fd43,Healthy-Leaf(1399),5,0.9999999999999224,0.16666671416373385,0.16666668026862355,0.16666674915500237,0.16666659214737445,0.1666665122211785,0.1666667520440873
1562,527c622920f6f9effc424d8c7efe8199776dfff86356803d1cb59c1b203a7b69,Healthy-Leaf(1399),5,0.9999999999999979,0.1666666731445912,0.1666666685324234,0.16666667789747644,0.16666665652197166,0.16666664562415556,0.16666667827938172
1563,c2dcc4adcbeda19baec1c836c2b15f992a0672f7f17f6698c899405120322bc7,Healthy-Leaf(1399),4,0.9999999999999336,0.16666662276089694,0.1666666541261762,0.16666659035757342,0.16666673560773385,0.16666680949869464,0.16666658764892486
1564,cac3f80a19e3e53c4da2a1496412d23ddd02b1577bd2884a07947bd3439cc962,Healthy-Leaf(1399),4,0.9999999999999597,0.166666632640142,0.16666665695118651,0.16666660752062856,0.16666672010190367,0.16666677736830598,0.1666666054178333
1565,a54f98377aedb683836d193b773defdb05ce3914b280aeda12f21bfb07607b9a,Healthy-Leaf(1399),4,0.9999999999999669,0.1666666359152908,0.1666666578762245,0.1666666132336834,0.16666671493978225,0.16666676669031721,0.1666666113447017
1566,aa8f6cba607abdb29d8285b8df91e223f4896dd3174102513db62cf05be6dc1b,Healthy-Leaf(1399),4,0.9999999999999574,0.16666663161073506,0.16666665666137576,0.16666660572211853,0.16666672172680588,0.16666678072786822,0.1666666035510966
1567,457860ae7a45439e487b388a66cf62b0584cfadc8875a3768d741d5137299f35,Healthy-Leaf(1399),4,0.9999999999999969,0.1666666584321736,0.1666666643281681,0.16666665233192884,0.16666667961909346,0.1666666934802092,0.16666665180842666
1568,9997e8acf60bd0385538bf16c713e62cdea020bdca0e42115940dddb8139ebd0,Healthy-Leaf(1399),4,0.9999999999999455,0.16666662690420775,0.1666666553059595,0.16666659756417054,0.16666672909630076,0.16666679601398413,0.16666659511537735
1569,ceaeb9671f138dd042d7e0ba50f501ec6011540b03faf36c719be23190541266,Healthy-Leaf(1399),4,0.9999999999999651,0.16666663511897492,0.16666665765644736,0.16666661183253517,0.16666671620574772,0.16666676930036076,0.16666660988593401
1570,d2622473304d87ecd3ad43d8781cdb26aa1eea5c2fc2dea5ecabdee2044a60a1,Healthy-Leaf(1399),4,0.9999999999999934,0.16666665346961157,0.16666666290672294,0.16666664371422843,0.16666668740427928,0.1666667096160096,0.16666664288914826
1571,fde88282c863a97decbbc341c76d68a0245a68cee49a13a0463f86b3ca1e5ab4,Healthy-Leaf(1399),4,0.9999999999999968,0.1666666580355569,0.16666666422572052,0.1666666516198902,0.1666666802628436,0.16666669479625507,0.16666665105973374
1572,c82dc85af2b3c71e0c25eecef9e33556a9f973b325c62b453898be51b06ceca2,Healthy-Leaf(1399),5,0.9999999999999761,0.1666666927497057,0.16666667414839842,0.1666667119471856,0.16666662576290742,0.16666658187237196,0.16666671351943094
1573,409790d9be9aac778e05266cea90ef2237823a97dee0fe010ffdccdca13811b0,Healthy-Leaf(1399),4,0.999999999999972,0.16666663842714416,0.16666665861433483,0.16666661756011752,0.16666671103291264,0.1666667585629386,0.16666661580255218
1574,4da3c4952222c156b50c04f4368b95b9d191c115521e83adf16d9e9952475682,Healthy-Leaf(1399),4,0.9999999999999448,0.16666662671720725,0.16666665524801605,0.1666665972470545,0.16666672938223767,0.1666667966135432,0.1666665947919413
1575,d2e3491776b2bd8a34115308c03801bdcb551eaca06baa0bae1734f34c7d00fa,Healthy-Leaf(1399),4,0.9999999999999796,0.16666664271194667,0.16666665982659015,0.1666666250277252,0.16666670428498376,0.16666674460096081,0.1666666235477935
1576,cd8977c53d78b16818cb4a31e4738e149a2cab281958edc2ee1de782d4f04c86,Healthy-Leaf(1399),5,0.9999999999999992,0.16666666831190913,0.16666666715970146,0.16666666947995962,0.16666666412652567,0.1666666613665792,0.16666666955532497
1577,eddaf2d7536756a13d0429256fc27dc24110032862cb32c5b5f9cfaa73da4a5c,Healthy-Leaf(1399),4,0.9999999999999898,0.16666665017615714,0.1666666619818,0.1666666379578254,0.16666669260571124,0.16666672036669386,0.16666663691181222
1578,cce8bd05fcbdbe96abb598845fd5410ffca08e10209442aacdde208e5f29082d,Healthy-Leaf(1399),5,0.9999999999999976,0.1666666738595332,0.16666666877523784,0.16666667907097266,0.1666666554661523,0.1666666433754724,0.16666667945263153
1579,9f2674aa3e885c7201bde8715124cc2a41b517268a1852d98d60913a531ba0bb,Healthy-Leaf(1399),5,0.9999999999999937,0.1666666795967025,0.1666666703989767,0.16666668906938298,0.16666664643155227,0.16666662468129145,0.16666668982209407
1580,8eab91cee32bca578e5671f1fdf54062d62c2b12de1f4bc136af9ba7641744d0,Healthy-Leaf(1399),4,0.9999999999999342,0.1666666229776913,0.16666665418365872,0.16666659073943269,0.16666673526157702,0.16666680878816564,0.1666665880494747
1581,5a36eb5187a44c0b29b44e74227f80058ba9dd5900176c4c00ab0bbb1cfad181,Healthy-Leaf(1399),4,0.9999999999999847,0.16666664602291514,0.16666666079827253,0.16666663073555638,0.1666666991311833,0.16666673388199557,0.16666662943007712
1582,d7980bb9c87e2b26067a1eda646aaa6ce82e9ed5d82443f74f7622cfdc6b54a3,Healthy-Leaf(1399),5,0.9999999999999991,0.16666666817604592,0.1666666671403082,0.1666666692104365,0.16666666437253674,0.16666666184566478,0.16666666925500795
1583,c5b0bc92456c0c9f7c8a3d6ee2bdf28a4ff2d868d062b86f46462d1feebdc03c,Healthy-Leaf(1399),4,0.9999999999999934,0.16666665342833334,0.16666666288025123,0.16666664367000938,0.1666666874428679,0.1666667097193844,0.1666666428591539
1584,68bcba5047bc57e94a6c7a5b5a7d04a5ad9c2921bc5cdb209cddca65daa1940e,Healthy-Leaf(1399),4,0.9999999999999634,0.16666663419316663,0.16666665739502387,0.16666661022266788,0.16666671766155147,0.16666677231250002,0.16666660821509013
1585,74c66e41fe6bd129edff9605ea11b8e4b22887fc90cf659239106aefcebbebfe,Healthy-Leaf(1399),5,0.9999999999999857,0.16666668670992874,0.16666667244287145,0.16666670141262596,0.16666663528197184,0.1666666015626333,0.16666670258996868
1586,beaaec046e31b010e944920da5af818fa1f34e9fe579846b0e51360ad9d49d17,Healthy-Leaf(1399),4,0.9999999999999992,0.16666666468256217,0.1666666661238362,0.1666666631781239,0.1666666698216831,0.16666667316564976,0.16666666302814484
1587,43cbcf3898a5c03b1ec204f0ce65d7756b069b755fe1d6c779ce1d930d7207bc,Healthy-Leaf(1399),4,0.9999999999999775,0.16666664130410652,0.16666665943025674,0.16666662257347317,0.1666667065035973,0.16666674918872806,0.16666662099983828
1588,a7932ac1d856e7ba64d67eb4fbfdb3796ffb0cb96f38e001a2d5a71903330ba0,Healthy-Leaf(1399),5,0.9999999999999983,0.16666667201427085,0.1666666682407774,0.16666667587172326,0.1666666583544172,0.16666664937036055,0.16666667614845082
1589,4284ebd874f260d4cdefd05d20e92e63dd8fd674bf219dd4a9c33f86b3e3f1b3,Healthy-Leaf(1399),5,0.999999999999913,0.1666667169832549,0.1666666811066068,0.16666675398994366,0.1666665877813468,0.16666650312284415,0.1666667570160037
1590,25abd2cfb8fd585fda959f705c4a58544768338a6f15f19da8cfdc401413dfc0,Healthy-Leaf(1399),5,0.9999999999999175,0.1666667156905373,0.16666668073417262,0.1666667517488994,0.16666658980564344,0.1666665073218674,0.16666675469887984
1591,93a710095f189bdc21e51cb6afba84bfffa03660feb78bbcfe0ac4e0b99a5d8b,Healthy-Leaf(1399),4,0.9999999999999885,0.16666664892482458,0.16666666160923366,0.16666663581483937,0.16666669454115113,0.16666672440132113,0.16666663470863025
1592,8d523b00a6f07e9edf724dafbadd87b12e3ab67472baf990bfda020560bad293,Healthy-Leaf(1399),4,0.9999999999999988,0.16666666250482465,0.1666666655021973,0.1666666593883753,0.16666667324460965,0.16666668025606046,0.16666665910393258
1593,b2ee05c4c5ea5890bcdfcdaf0920fbb48064103e8a3e213d4893901c36024a30,Healthy-Leaf(1399),5,0.9999999999999314,0.16666671133180022,0.16666667949758127,0.16666674416108893,0.16666659666238154,0.16666652151479977,0.16666674683234836
1594,823bccc4a7d10757cb738ef5f5451269726e799e6f5d6cc89de5dda85860c4e1,Healthy-Leaf(1399),4,0.9999999999999772,0.16666664121102287,0.16666665937398106,0.16666662246317407,0.1666667065995135,0.16666674943428522,0.16666662091802323
1595,70b73ff0b61cf7de0f5885a01c9f6cd01f7680982f87ffdbc558697bcb1efe71,Healthy-Leaf(1399),4,0.999999999999981,0.16666664360853944,0.16666666009946254,0.16666662655625003,0.16666670290601282,0.16666674171738002,0.16666662511235517
1596,29bd0e53767ffafa8c0d76533236683d61451d7f591fcac9d917950089826b61,Healthy-Leaf(1399),5,0.9999999999999168,0.16666671589156326,0.1666666807858529,0.16666675211150672,0.16666658947806884,0.16666650665278024,0.16666675508022805
1597,bd18231b687535ee633bab0ec822040336af7740e101a424124873ccb9cd6072,Healthy-Leaf(1399),4,0.9999999999999967,0.16666665840168815,0.16666666434067254,0.1666666522402328,0.16666667970414947,0.16666669362273404,0.1666666516905228
1598,cbc230d5331dfb4a591ed33e91223e720688e72d31694326a6b2b87968a4d208,Healthy-Leaf(1399),5,0.9999999999999898,0.16666668330019266,0.1666666714694584,0.16666669548271526,0.16666664063871853,0.16666661265954885,0.16666669644936635
1599,b5f15e919aede28ac0f09e991e43c87db285a85b516e09270f06fe4394fcb33e,Healthy-Leaf(1399),4,0.9999999999999801,0.1666666430184766,0.16666665992290894,0.16666662554370984,0.16666670381957302,0.1666667436226081,0.16666662407272348
1600,4a9a563f8df272f06b7707a073c6c2df3d8c89d9d885afd90b1b4d13273b2cf4,Healthy-Leaf(1399),5,0.9999999999999721,0.16666669493867714,0.16666667479390113,0.16666671570545233,0.1666666223675182,0.16666657480423352,0.16666671739021774
1601,a4f08cd24641df040f75a7dc5515b7c0a3360246f9940fc8441d15ea4a52c839,Healthy-Leaf(1399),4,0.9999999999999983,0.16666666151912563,0.16666666522992454,0.16666665766443994,0.166666674804473,0.16666668347394142,0.16666665730809557
1602,7a2afd9583e93e84630ae8209ef0053c7e9ec6b55fad02ae05a19e44442c18ad,Healthy-Leaf(1399),4,0.999999999999998,0.16666666070836128,0.16666666501029534,0.1666666562270086,0.16666667610287422,0.1666666861439854,0.16666665580747514
1603,c7be10b59cc23c0950bdd9bfffad28b26aba6abb347e091539a10464c38dab15,Healthy-Leaf(1399),5,0.9999999999999968,0.16666667492613543,0.16666666905409788,0.1666666809733326,0.16666665374512454,0.1666666398511043,0.1666666814502051
1604,2477458991171182830cb44e60a6c4dfd6f88c8a6394d15c72e76fc7de81ffcf,Healthy-Leaf(1399),5,0.999999999999994,0.16666667903046264,0.16666667024882384,0.16666668806159846,0.16666664734266276,0.16666662655016456,0.16666668876628773
1605,e98837244dc2ea21a677ff27dbb3f8f7ad1ccb40fbb943d6b0fff82fcffbad28,Healthy-Leaf(1399),5,0.9999999999998838,0.1666667248997542,0.1666666833391582,0.1666667678053711,0.16666657529783996,0.166666477305681,0.16666677135219557
1606,ef93f66d1c1bd965acfe2d6c452ca68ec2f0153cee4e8a7e02c3c64d6f41bb7e,Healthy-Leaf(1399),5,0.9999999999999659,0.16666669787756597,0.1666666755915349,0.16666672089346393,0.16666661767694274,0.1666665651534033,0.16666672280708913
1607,275002c06be8c8ea7c1356aef3c91c6f8bdbb85dfe12c4e33fc4841ecb3ebed6,Healthy-Leaf(1399),5,0.9999999999999979,0.16666667292464019,0.1666666684967962,0.1666666774669845,0.16666665691407423,0.16666664639348724,0.1666666778040175
1608,b9049361a62be24fded417440010072ee0bc1b4ae9d5a7b1610aa626268e6562,Healthy-Leaf(1399),5,0.9999999999999278,0.1666667124902522,0.16666667980565486,0.1666667462140639,0.16666659480476728,0.16666651770217797,0.1666667489830838
1609,8ec66675d0321c111f514563eee75e76a8cef828b5bea12028d4d77c0592e84d,Healthy-Leaf(1399),5,0.999999999999793,0.16666674446228025,0.16666668897678633,0.16666680171357984,0.16666654466881073,0.1666664137686858,0.16666680640985712
1610,24313d550ca8706f57da3458c53baba729321690d58efed8773a1dfea7c2f2fc,Healthy-Leaf(1399),5,0.9999999999998701,0.1666667282403318,0.1666666843218805,0.16666677355599316,0.166666570104723,0.16666646650065764,0.166666777276414
1611,bbdad77b37d37c3bd1a4db7e00b97eee191fb882e899213681bb6f292daaa689,Healthy-Leaf(1399),4,0.9999999999999929,0.1666666532773822,0.16666666287993775,0.16666664332507825,0.1666666877579532,0.16666671030341446,0.16666664245623414
1612,33f3c32d120ffcc388fe01c4197ce303864d5085a00ba193697353d198d0b1e8,Healthy-Leaf(1399),4,0.9999999999999698,0.16666663737740017,0.16666665830698424,0.16666661575088698,0.1666667126670171,0.1666667619606725,0.16666661393703883
1613,f43c45c6a0f7116efda724facc4a9b3f8ff45bcc3f0e22853baa7312053ad866,Healthy-Leaf(1399),5,0.9999999999999887,0.16666668432214476,0.16666667175145616,0.16666669727289768,0.16666663901941545,0.16666660931984928,0.1666666983142366
1614,df7d9cd4c3278ae8182aa90f95771f907e152e899cb6d7cfbc13a2a1e6b8600d,Healthy-Leaf(1399),5,0.999999999999967,0.16666669737973308,0.1666666754910241,0.16666671994767993,0.166666618534754,0.16666656686362671,0.16666672178318212
1615,e6d787aa3bb141d99075c57708ccdd84b7e9e1a291285e1f4e118558e30764a3,Healthy-Leaf(1399),4,0.9999999999999939,0.16666665409297662,0.1666666630946797,0.16666664477111082,0.1666666864485411,0.16666670761887836,0.1666666439738135
1616,04ad7378fd69514d2ea4037ae1465977c8ed15d6f7712d47d2a942c8bc6c6935,Healthy-Leaf(1399),4,0.9999999999999624,0.1666666338244046,0.16666665729830277,0.16666660956111196,0.1666667182590095,0.16666677353583367,0.1666666075213374
1617,f27a593b7c8b4a1e0a2d2be292d8642806c5e12a58aa0b96521b5022a5479937,Healthy-Leaf(1399),5,0.9999999999998161,0.16666673998351308,0.16666668767609782,0.1666667939738474,0.16666655166020933,0.16666642828834738,0.16666679841798504
1618,833b6b211a346182bc3860659900c789ca5ade84c34cd9de50220072acc85fdc,Healthy-Leaf(1399),5,0.9999999999999499,0.16666670466026415,0.16666667757512418,0.1666667325997784,0.16666660710634154,0.1666665431798545,0.16666673487863726
1619,ed23c7269bf64489b535c89cdd9bcdac8ffcfee59fcc31d797784ce9a0198b82,Healthy-Leaf(1399),4,0.9999999999999943,0.16666665471514344,0.16666666326271257,0.16666664587950197,0.16666668544832344,0.16666670556339327,0.1666666451309253
1620,e044ccd19e91a9e107fe734e09d07801b21223aa1f07fd3bba87ce24f93f14f7,Healthy-Leaf(1399),4,0.999999999999982,0.16666664423393743,0.1666666602749024,0.16666662764604356,0.16666670192043698,0.1666667396800355,0.16666662624464404
1621,0d136844edf45bfaec186191539f2192e75e035795a67177f1aeef147b2ebd5d,Healthy-Leaf(1399),4,0.9999999999999759,0.16666664050418112,0.1666666592090399,0.16666662116562886,0.16666670777528758,0.1666667518111714,0.16666661953469117
1622,c0ece39350a44942f06188301d27ca292def69211d2ad630fa3ee8661a40c786,Healthy-Leaf(1399),4,0.999999999999994,0.16666665427154898,0.16666666314773615,0.1666666450843903,0.16666668616726457,0.16666670703383962,0.1666666442952205
1623,bf6d541b0d1291128c3915c1ad6689af92b95cb4f40cf0771cef7f6c41019b72,Healthy-Leaf(1399),4,0.9999999999999898,0.16666665007530687,0.16666666193134522,0.16666663782490332,0.1666666927241765,0.16666672064706198,0.16666663679720614
1624,7f57443ab0d9ba80ffd5bc535cf5f18327046bf4e32ed4c268d393401b406f1c,Healthy-Leaf(1399),5,0.9999999999999706,0.16666669568628462,0.16666667500860421,0.16666671700904565,0.16666662119138664,0.16666657236656038,0.16666671873811847
1625,a8f25b87d55ce18aede36603871b6db9cb05ae1cbb73768b1da83d2e59b7ac5c,Healthy-Leaf(1399),4,0.9999999999999604,0.16666663292366743,0.1666666570390067,0.1666666079992671,0.16666671966981528,0.16666677646202738,0.16666660590621615
1626,88f6469edeb20227c887fc445699553d44e94ab041e9aa79edeec5eec2623e1f,Healthy-Leaf(1399),4,0.9999999999999967,0.16666665795639313,0.16666666419574586,0.16666665149953586,0.16666668037167284,0.16666669503404496,0.16666665094260733
1627,556d9d4ce58f8bf0c4cf5d003a26de7435739d52153801d021e49b76a1786283,Healthy-Leaf(1399),4,0.9999999999999981,0.16666666091157167,0.1666666650476761,0.16666665662313448,0.16666667574402033,0.16666668543422164,0.16666665623937574
1628,6b076c038abf2a1630cf71ea575156d18d5ae6eb3d92c2a5116cdd1a1ffee0c0,Healthy-Leaf(1399),5,0.9999999999999964,0.16666667576333322,0.1666666692550649,0.16666668249969704,0.1666666523625107,0.16666663704759335,0.1666666830718008
1629,afde4c08233a8d7bd7ba6a05c90292817add9c7868bbe1d72b81bba8b6bae9d5,Healthy-Leaf(1399),4,0.9999999999999976,0.166666659438452,0.1666666646146069,0.16666665408441306,0.16666667803611637,0.16666669020247446,0.16666665362393718
1630,5dcadcb37662fa2d1112e8f3992eeb5c91213d7a987645ff66722fbdc650526e,Healthy-Leaf(1399),4,0.9999999999999745,0.16666663977193852,0.16666665900375296,0.16666661988888085,0.1666667089298474,0.16666675419745777,0.16666661820812245
1631,b3d354b258cc82bbe353b801850fa38228f2bcb582203e33fd67db88902a66b0,Healthy-Leaf(1399),4,0.9999999999999833,0.16666664503439407,0.16666666049704285,0.1666666290503448,0.16666670065131461,0.1666667370612613,0.1666666277056424
1632,1f5963bd48239b7073e0edb6767070b2e747b27feed7dc1582af5fbc63645616,Healthy-Leaf(1399),4,0.9999999999999988,0.166666663037883,0.16666666565950689,0.1666666603010774,0.16666667241950803,0.16666667853796308,0.16666666004406175
