source_id,class_label,is_original,augmentation_type,augmentation_index,augmentation_slug,parent_filename,filename,output_path,sha256,original_width,original_height,letterbox_target_width,letterbox_target_height,letterbox_scale,letterbox_resized_width,letterbox_resized_height,letterbox_x_offset,letterbox_y_offset,letterbox_fill_r,letterbox_fill_g,letterbox_fill_b,per_image_seed,manifest_version,pipeline_random_seed
b198eacad99d21f35e6ce90d233020cd857f2d620363fc4fc972163872cba812,Healthy-Leaf(1399),false,Translation/Shift,12,translation,Healthy-Leaf (1376).jpg,Healthy-Leaf (1376)_aug12_translation.jpg,augmented_dataset/Healthy-Leaf(1399)/Healthy-Leaf (1376)_aug12_translation.jpg,d252113c43038b6d62fc170c920405b51993ebf708550e7a8e66c7c4dfc9f4c2,900,1200,640,640,0.53333333,480,640,80,0,255,255,255,71417,1.0.0,42
c541b3e6e6225d936cd1d93a7ebd96e6051a67b47d575135f600cecaeee520e0,Healthy-Leaf(1399),false,Horizontal Flip,01,horizontal_flip,Healthy-Leaf (1377).jpg,Healthy-Leaf (1377)_aug01_horizontal_flip.jpg,augmented_dataset/Healthy-Leaf(1399)/Healthy-Leaf (1377)_aug01_horizontal_flip.jpg,7b1b600a8473a4ad9a500eeac64286ff91bcca96c30769b20a7514afb96fc05f,900,1200,640,640,0.53333333,480,640,80,0,255,255,255,76482,1.0.0,42
c541b3e6e6225d936cd1d93a7ebd96e6051a67b47d575135f600cecaeee520e0,Healthy-Leaf(1399),false,Vertical Flip,02,vertical_flip,Healthy-Leaf (1377).jpg,Healthy-Leaf (1377)_aug02_vertical_flip.jpg,augmented_dataset/Healthy-Leaf(1399)/Healthy-Leaf (1377)_aug02_vertical_flip.jpg,a0c917ff1904684c50b009357fafd4ed9e158d5ce55238d74b77e8a34a0bd1ea,900,1200,640,640,0.53333333,480,640,80,0,255,255,255,76482,1.0.0,42
c541b3e6e6225d936cd1d93a7ebd96e6051a67b47d575135f600cecaeee520e0,Healthy-Leaf(1399),false,Rotation,03,rotation,Healthy-Leaf (1377).jpg,Healthy-Leaf (1377)_aug03_rotation.jpg,augmented_dataset/Healthy-Leaf(1399)/Healthy-Leaf (1377)_aug03_rotation.jpg,25961c61e14a01cdde018118528f53f70d4677f5eb324290b7033d7be8050b90,900,1200,640,640,0.53333333,480,640,80,0,255,255,255,76482,1.0.0,42
c541b3e6e6225d936cd1d93a7ebd96e6051a67b47d575135f600cecaeee520e0,Healthy-Leaf(1399),false,Zoom / Scale,04,zoom_scale,Healthy-Leaf (1377).jpg,Healthy-Leaf (1377)_aug04_zoom_scale.jpg,augmented_dataset/Healthy-Leaf(1399)/Healthy-Leaf (1377)_aug04_zoom_scale.jpg,2efb93969fd3ccfd5482243fd3528615901d97a87477c837e1cc07f5c312aab6,900,1200,640,640,0.53333333,480,640,80,0,255,255,255,76482,1.0.0,42
c541b3e6e6225d936cd1d93a7ebd96e6051a67b47d575135f600cecaeee520e0,Healthy-Leaf(1399),false,Brightness,05,brightness,Healthy-Leaf (1377).jpg,Healthy-Leaf (1377)_aug05_brightness.jpg,augmented_dataset/Healthy-Leaf(1399)/Healthy-Leaf (1377)_aug05_brightness.jpg,ea046599dfe7c0941086053c42ba2ea9b5f6697df81ff1edde22b9227312817a,900,1200,640,640,0.53333333,480,640,80,0,255,255,255,76482,1.0.0,42
c541b3e6e6225d936cd1d93a7ebd96e6051a67b47d575135f600cecaeee520e0,Healthy-Leaf(1399),false,Contrast,06,contrast,Healthy-Leaf (1377).jpg,Healthy-Leaf (1377)_aug06_contrast.jpg,augmented_dataset/Healthy-Leaf(1399)/Healthy-Leaf (1377)_aug06_contrast.jpg,df085f2e1de2ffd06918187c4045d467f566c62e8379e3263ee1d1c63e7ea4fb,900,1200,640,640,0.53333333,480,640,80,0,255,255,255,76482,1.0.0,42
c541b3e6e6225d936cd1d93a7ebd96e6051a67b47d575135f600cecaeee520e0,Healthy-Leaf(1399),false,Hue/Saturation Jitter,07,hue_saturation,Healthy-Leaf (1377).jpg,Healthy-Leaf (1377)_aug07_hue_saturation.jpg,augmented_dataset/Healthy-Leaf(1399)/Healthy-Leaf (1377)_aug07_hue_saturation.jpg,76921379ca42ee266a1ab88877af5d9072717fd977f8db917c1df5ce43719a06,900,1200,640,640,0.53333333,480,640,80,0,255,255,255,76482,1.0.0,42
c541b3e6e6225d936cd1d93a7ebd96e6051a67b47d575135f600cecaeee520e0,Healthy-Leaf(1399),false,Gaussian Blur,08,gaussian_blur,Healthy-Leaf (1377).jpg,Healthy-Leaf (1377)_aug08_gaussian_blur.jpg,augmented_dataset/Healthy-Leaf(1399)/Healthy-Leaf (1377)_aug08_gaussian_blur.jpg,22508087bdc77ce53cb73443505da891aff425122ac0f5e04fcda917ff02d64d,900,1200,640,640,0.53333333,480,640,80,0,255,255,255,76482,1.0.0,42
c541b3e6e6225d936cd1d93a7ebd96e6051a67b47d575135f600cecaeee520e0,Healthy-Leaf(1399),false,Gaussian Noise,09,gaussian_noise,Healthy-Leaf (1377).jpg,Healthy-Leaf (1377)_aug09_gaussian_noise.jpg,augmented_dataset/Healthy-Leaf(1399)/Healthy-Leaf (1377)_aug09_gaussian_noise.jpg,5c0922c918ab4f0bcaa32d508a92cd9b02d476ef688d2b1d7b53616fdc41ab7d,900,1200,640,640,0.53333333,480,640,80,0,255,255,255,76482,1.0.0,42
c541b3e6e6225d936cd1d93a7ebd96e6051a67b47d575135f600cecaeee520e0,Healthy-Leaf(1399),false,Shear,10,shear,Healthy-Leaf (1377).jpg,Healthy-Leaf (1377)_aug10_shear.jpg,augmented_dataset/Healthy-Leaf(1399)/Healthy-Leaf (1377)_aug10_shear.jpg,9e908e62abf4f70c63fd7bf3a10143bbdc19a5f3e5417fc837622a09fcb05206,900,1200,640,640,0.53333333,480,640,80,0,255,255,255,76482,1.0.0,42
c541b3e6e6225d936cd1d93a7ebd96e6051a67b47d575135f600cecaeee520e0,Healthy-Leaf(1399),false,CLAHE,11,clahe,Healthy-Leaf (1377).jpg,Healthy-Leaf (1377)_aug11_clahe.jpg,augmented_dataset/Healthy-Leaf(1399)/Healthy-Leaf (1377)_aug11_clahe.jpg,0b43739265ac88b8b4269abec03031624c9abdfc5c0103143d16cb6b6eb0b805,900,1200,640,640,0.53333333,480,640,80,0,255,255,255,76482,1.0.0,42
c541b3e6e6225d936cd1d93a7ebd96e6051a67b47d575135f600cecaeee520e0,Healthy-Leaf(1399),false,Translation/Shift,12,translation,Healthy-Leaf (1377).jpg,Healthy-Leaf (1377)_aug12_translation.jpg,augmented_dataset/Healthy-Leaf(1399)/Healthy-Leaf (1377)_aug12_translation.jpg,cc2a4295fad6d7ca8044c0097b4fd700052ee715a6831ce08f4f180ca99e4ba8,900,1200,640,640,0.53333333,480,640,80,0,255,255,255,76482,1.0.0,42
837d49d21a45321ce1143e239b016682f7d2a4711fc6acc382796c5b7b59ddfe,Healthy-Leaf(1399),false,Horizontal Flip,01,horizontal_flip,Healthy-Leaf (1378).jpg,Healthy-Leaf (1378)_aug01_horizontal_flip.jpg,augmented_dataset/Healthy-Leaf(1399)/Healthy-Leaf (1378)_aug01_horizontal_flip.jpg,f25f0f818026344fe6ae00d840e1e0bae221f5b74c4fced0a1bbd6937536f09b,900,1200,640,640,0.53333333,480,640,80,0,255,255,255,61055,1.0.0,42
837d49d21a45321ce1143e239b016682f7d2a4711fc6acc382796c5b7b59ddfe,Healthy-Leaf(1399),false,Vertical Flip,02,vertical_flip,Healthy-Leaf (1378).jpg,Healthy-Leaf (1378)_aug02_vertical_flip.jpg,augmented_dataset/Healthy-Leaf(1399)/Healthy-Leaf (1378)_aug02_vertical_flip.jpg,3ee39e52ac581a406d212962f94a3193cae06260a8dda80b14fed9a552011669,900,1200,640,640,0.53333333,480,640,80,0,255,255,255,61055,1.0.0,42
837d49d21a45321ce1143e239b016682f7d2a4711fc6acc382796c5b7b59ddfe,Healthy-Leaf(1399),false,Rotation,03,rotation,Healthy-Leaf (1378).jpg,Healthy-Leaf (1378)_aug03_rotation.jpg,augmented_dataset/Healthy-Leaf(1399)/Healthy-Leaf (1378)_aug03_rotation.jpg,3d99591c3751a53203a4c9e8ade3801543307b3419a195da1c7e0b9cc77520e6,900,1200,640,640,0.53333333,480,640,80,0,255,255,255,61055,1.0.0,42
837d49d21a45321ce1143e239b016682f7d2a4711fc6acc382796c5b7b59ddfe,Healthy-Leaf(1399),false,Zoom / Scale,04,zoom_scale,Healthy-Leaf (1378).jpg,Healthy-Leaf (1378)_aug04_zoom_scale.jpg,augmented_dataset/Healthy-Leaf(1399)/Healthy-Leaf (1378)_aug04_zoom_scale.jpg,01f7d4c3e8f9c1581f2fd8f5b97640bc1223cd8e56bf67a60dae058c9cb0c01b,900,1200,640,640,0.53333333,480,640,80,0,255,255,255,61055,1.0.0,42
837d49d21a45321ce1143e239b016682f7d2a4711fc6acc382796c5b7b59ddfe,Healthy-Leaf(1399),false,Brightness,05,brightness,Healthy-Leaf (1378).jpg,Healthy-Leaf (1378)_aug05_brightness.jpg,augmented_dataset/Healthy-Leaf(1399)/Healthy-Leaf (1378)_aug05_brightness.jpg,7ef8693a993ec3c3e23d42a5a94d0418b6d4785718a97898fe996779bd8313b6,900,1200,640,640,0.53333333,480,640,80,0,255,255,255,61055,1.0.0,42
837d49d21a45321ce1143e239b016682f7d2a4711fc6acc382796c5b7b59ddfe,Healthy-Leaf(1399),false,Contrast,06,contrast,Healthy-Leaf (1378).jpg,Healthy-Leaf (1378)_aug06_contrast.jpg,augmented_dataset/Healthy-Leaf(1399)/Healthy-Leaf (1378)_aug06_contrast.jpg,57cd9544f1f87b3b2f4496be1495e04cfcdadc6860a45e10db7c93e37caade4a,900,1200,640,640,0.53333333,480,640,80,0,255,255,255,61055,1.0.0,42
837d49d21a45321ce1143e239b016682f7d2a4711fc6acc382796c5b7b59ddfe,Healthy-Leaf(1399),false,Hue/Saturation Jitter,07,hue_saturation,Healthy-Leaf (1378).jpg,Healthy-Leaf (1378)_aug07_hue_saturation.jpg,augmented_dataset/Healthy-Leaf(1399)/Healthy-Leaf (1378)_aug07_hue_saturation.jpg,977c6609715de6190c3f32d44948e7aefcfa082d04f36efa72e57065a4ff00f6,900,1200,640,640,0.53333333,480,640,80,0,255,255,255,61055,1.0.0,42
837d49d21a45321ce1143e239b016682f7d2a4711fc6acc382796c5b7b59ddfe,Healthy-Leaf(1399),false,Gaussian Blur,08,gaussian_blur,Healthy-Leaf (1378).jpg,Healthy-Leaf (1378)_aug08_gaussian_blur.jpg,augmented_dataset/Healthy-Leaf(1399)/Healthy-Leaf (1378)_aug08_gaussian_blur.jpg,16cc55abfecb9190afe23056fffd3924ba0f538e995de302bf978a72a59bbad5,900,1200,640,640,0.53333333,480,640,80,0,255,255,255,61055,1.0.0,42
837d49d21a45321ce1143e239b016682f7d2a4711fc6acc382796c5b7b59ddfe,Healthy-Leaf(1399),false,Gaussian Noise,09,gaussian_noise,Healthy-Leaf (1378).jpg,Healthy-Leaf (1378)_aug09_gaussian_noise.jpg,augmented_dataset/Healthy-Leaf(1399)/Healthy-Leaf (1378)_aug09_gaussian_noise.jpg,4ee5db4f566143e4490e069a91d26ac0b0283fbcab419a2ca4f42fe9388ffa03,900,1200,640,640,0.53333333,480,640,80,0,255,255,255,61055,1.0.0,42
837d49d21a45321ce1143e239b016682f7d2a4711fc6acc382796c5b7b59ddfe,Healthy-Leaf(1399),false,Shear,10,shear,Healthy-Leaf (1378).jpg,Healthy-Leaf (1378)_aug10_shear.jpg,augmented_dataset/Healthy-Leaf(1399)/Healthy-Leaf (1378)_aug10_shear.jpg,beb38eb24e0106311b2633754e6beb6f3044d26aef1e5b4339907d28ab3f2f76,900,1200,640,640,0.53333333,480,640,80,0,255,255,255,61055,1.0.0,42
837d49d21a45321ce1143e239b016682f7d2a4711fc6acc382796c5b7b59ddfe,Healthy-Leaf(1399),false,CLAHE,11,clahe,Healthy-Leaf (1378).jpg,Healthy-Leaf (1378)_aug11_clahe.jpg,augmented_dataset/Healthy-Leaf(1399)/Healthy-Leaf (1378)_aug11_clahe.jpg,7329942cf3c991a8a691322beb74476b542bac9cb02873eb499e721aa8cd5cd7,900,1200,640,640,0.53333333,480,640,80,0,255,255,255,61055,1.0.0,42
837d49d21a45321ce1143e239b016682f7d2a4711fc6acc382796c5b7b59ddfe,Healthy-Leaf(1399),false,Translation/Shift,12,translation,Healthy-Leaf (1378).jpg,Healthy-Leaf (1378)_aug12_translation.jpg,augmented_dataset/Healthy-Leaf(1399)/Healthy-Leaf (1378)_aug12_translation.jpg,2be7dd77149276e72c80a2c048d60ffea6bb7448f560166914f7e03171304a09,900,1200,640,640,0.53333333,480,640,80,0,255,255,255,61055,1.0.0,42
aac7122aa96cc3abfcf15efcfef5675132fcb2b78ba03dabb78f6498799f759d,Healthy-Leaf(1399),false,Horizontal Flip,01,horizontal_flip,Healthy-Leaf (1379).jpg,Healthy-Leaf (1379)_aug01_horizontal_flip.jpg,augmented_dataset/Healthy-Leaf(1399)/Healthy-Leaf (1379)_aug01_horizontal_flip.jpg,1c626835b6145d9ef10c2d211bb876d4e3bb124f567165428b962777a9efad06,900,1200,640,640,0.53333333,480,640,80,0,255,255,255,47148,1.0.0,42
aac7122aa96cc3abfcf15efcfef5675132fcb2b78ba03dabb78f6498799f759d,Healthy-Leaf(1399),false,Vertical Flip,02,vertical_flip,Healthy-Leaf (1379).jpg,Healthy-Leaf (1379)_aug02_vertical_flip.jpg,augmented_dataset/Healthy-Leaf(1399)/Healthy-Leaf (1379)_aug02_vertical_flip.jpg,3d380f80c89787ead40677de47821a8d383d5204a1fade6cca12245c89f28df6,900,1200,640,640,0.53333333,480,640,80,0,255,255,255,47148,1.0.0,42
aac7122aa96cc3abfcf15efcfef5675132fcb2b78ba03dabb78f6498799f759d,Healthy-Leaf(1399),false,Rotation,03,rotation,Healthy-Leaf (1379).jpg,Healthy-Leaf (1379)_aug03_rotation.jpg,augmented_dataset/Healthy-Leaf(1399)/Healthy-Leaf (1379)_aug03_rotation.jpg,2a185f23f3b32589010b468d555a2ab6e9b37870e632545cf65ccc34b88b8a84,900,1200,640,640,0.53333333,480,640,80,0,255,255,255,47148,1.0.0,42
aac7122aa96cc3abfcf15efcfef5675132fcb2b78ba03dabb78f6498799f759d,Healthy-Leaf(1399),false,Zoom / Scale,04,zoom_scale,Healthy-Leaf (1379).jpg,Healthy-Leaf (1379)_aug04_zoom_scale.jpg,augmented_dataset/Healthy-Leaf(1399)/Healthy-Leaf (1379)_aug04_zoom_scale.jpg,507e3012dc76a81bb798243867787852cdb6788481e9407187e521aa909d8383,900,1200,640,640,0.53333333,480,640,80,0,255,255,255,47148,1.0.0,42
aac7122aa96cc3abfcf15efcfef5675132fcb2b78ba03dabb78f6498799f759d,Healthy-Leaf(1399),false,Brightness,05,brightness,Healthy-Leaf (1379).jpg,Healthy-Leaf (1379)_aug05_brightness.jpg,augmented_dataset/Healthy-Leaf(1399)/Healthy-Leaf (1379)_aug05_brightness.jpg,97435ba59c42616ba5b0fccec429608b38c689a5aab771e15c347134b73b6990,900,1200,640,640,0.53333333,480,640,80,0,255,255,255,47148,1.0.0,42
aac7122aa96cc3abfcf15efcfef5675132fcb2b78ba03dabb78f6498799f759d,Healthy-Leaf(1399),false,Contrast,06,contrast,Healthy-Leaf (1379).jpg,Healthy-Leaf (1379)_aug06_contrast.jpg,augmented_dataset/Healthy-Leaf(1399)/Healthy-Leaf (1379)_aug06_contrast.jpg,f940940164ec9ecba3d31e35de7ef961b2cdaff6e1d2085c591502987025f6da,900,1200,640,640,0.53333333,480,640,80,0,255,255,255,47148,1.0.0,42
aac7122aa96cc3abfcf15efcfef5675132fcb2b78ba03dabb78f6498799f759d,Healthy-Leaf(1399),false,Hue/Saturation Jitter,07,hue_saturation,Healthy-Leaf (1379).jpg,Healthy-Leaf (1379)_aug07_hue_saturation.jpg,augmented_dataset/Healthy-Leaf(1399)/Healthy-Leaf (1379)_aug07_hue_saturation.jpg,deb1c2110baedca43e84416a0a80ebce7929aece60816688fd96c31b203cec45,900,1200,640,640,0.53333333,480,640,80,0,255,255,255,47148,1.0.0,42
aac7122aa96cc3abfcf15efcfef5675132fcb2b78ba03dabb78f6498799f759d,Healthy-Leaf(1399),false,Gaussian Blur,08,gaussian_blur,Healthy-Leaf (1379).jpg,Healthy-Leaf (1379)_aug08_gaussian_blur.jpg,augmented_dataset/Healthy-Leaf(1399)/Healthy-Leaf (1379)_aug08_gaussian_blur.jpg,364854abf6342c71e6ec093762c40ed01ab1cd36e137dfe60385bf3bcf412511,900,1200,640,640,0.53333333,480,640,80,0,255,255,255,47148,1.0.0,42
aac7122aa96cc3abfcf15efcfef5675132fcb2b78ba03dabb78f6498799f759d,Healthy-Leaf(1399),false,Gaussian Noise,09,gaussian_noise,Healthy-Leaf (1379).jpg,Healthy-Leaf (1379)_aug09_gaussian_noise.jpg,augmented_dataset/Healthy-Leaf(1399)/Healthy-Leaf (1379)_aug09_gaussian_noise.jpg,2fde3a1167a16ad4f816408be3e7eaad762fa196a39069dc02bab4752dd51b19,900,1200,640,640,0.53333333,480,640,80,0,255,255,255,47148,1.0.0,42
aac7122aa96cc3abfcf15efcfef5675132fcb2b78ba03dabb78f6498799f759d,Healthy-Leaf(1399),false,Shear,10,shear,Healthy-Leaf (1379).jpg,Healthy-Leaf (1379)_aug10_shear.jpg,augmented_dataset/Healthy-Leaf(1399)/Healthy-Leaf (1379)_aug10_shear.jpg,3d8b152cdd72c7445eab6389f3f1b8142d33a84c12b39371e6277e4e5c993835,900,1200,640,640,0.53333333,480,640,80,0,255,255,255,47148,1.0.0,42
aac7122aa96cc3abfcf15efcfef5675132fcb2b78ba03dabb78f6498799f759d,Healthy-Leaf(1399),false,CLAHE,11,clahe,Healthy-Leaf (1379).jpg,Healthy-Leaf (1379)_aug11_clahe.jpg,augmented_dataset/Healthy-Leaf(1399)/Healthy-Leaf (1379)_aug11_clahe.jpg,e4fad6dac6894d50233ff69ddd14fe9392c7799141547b5ac868292e3209f421,900,1200,640,640,0.53333333,480,640,80,0,255,255,255,47148,1.0.0,42
aac7122aa96cc3abfcf15efcfef5675132fcb2b78ba03dabb78f6498799f759d,Healthy-Leaf(1399),false,Translation/Shift,12,translation,Healthy-Leaf (1379).jpg,Healthy-Leaf (1379)_aug12_translation.jpg,augmented_dataset/Healthy-Leaf(1399)/Healthy-Leaf (1379)_aug12_translation.jpg,511df85cf4e4957855360b4b470bfc9dfff605b25812723cc829bf72b9f23503,900,1200,640,640,0.53333333,480,640,80,0,255,255,255,47148,1.0.0,42
da2dbdc9713226ab74f706cf3f000f1dbb2f9bf1115ee5cfeedc97e63b394a63,Healthy-Leaf(1399),false,Horizontal Flip,01,horizontal_flip,Healthy-Leaf (138).jpg,Healthy-Leaf (138)_aug01_horizontal_flip.jpg,augmented_dataset/Healthy-Leaf(1399)/Healthy-Leaf (138)_aug01_horizontal_flip.jpg,a62a63fc2ddea04072d542a1f7691c0ca3c38af898ffccb433935d26dffdc043,900,1200,640,640,0.53333333,480,640,80,0,255,255,255,40259,1.0.0,42
da2dbdc9713226ab74f706cf3f000f1dbb2f9bf1115ee5cfeedc97e63b394a63,Healthy-Leaf(1399),false,Vertical Flip,02,vertical_flip,Healthy-Leaf (138).jpg,Healthy-Leaf (138)_aug02_vertical_flip.jpg,augmented_dataset/Healthy-Leaf(1399)/Healthy-Leaf (138)_aug02_vertical_flip.jpg,16bc2517269bd99d981cc5c9266b505adf28e4ea43b7e55bc35ea67f84c85a0c,900,1200,640,640,0.53333333,480,640,80,0,255,255,255,40259,1.0.0,42
da2dbdc9713226ab74f706cf3f000f1dbb2f9bf1115ee5cfeedc97e63b394a63,Healthy-Leaf(1399),false,Rotation,03,rotation,Healthy-Leaf (138).jpg,Healthy-Leaf (138)_aug03_rotation.jpg,augmented_dataset/Healthy-Leaf(1399)/Healthy-Leaf (138)_aug03_rotation.jpg,6c9aa47a1e86d6fe0a8d750a8a985de1f9d20bde06071cd999d6a9a9d72ea217,900,1200,640,640,0.53333333,480,640,80,0,255,255,255,40259,1.0.0,42
da2dbdc9713226ab74f706cf3f000f1dbb2f9bf1115ee5cfeedc97e63b394a63,Healthy-Leaf(1399),false,Zoom / Scale,04,zoom_scale,Healthy-Leaf (138).jpg,Healthy-Leaf (138)_aug04_zoom_scale.jpg,augmented_dataset/Healthy-Leaf(1399)/Healthy-Leaf (138)_aug04_zoom_scale.jpg,7dd254db7b1a861fc967fdbce99aeb3c7a6ae26931737866ac68d1eec85e0237,900,1200,640,640,0.53333333,480,640,80,0,255,255,255,40259,1.0.0,42
da2dbdc9713226ab74f706cf3f000f1dbb2f9bf1115ee5cfeedc97e63b394a63,Healthy-Leaf(1399),false,Brightness,05,brightness,Healthy-Leaf (138).jpg,Healthy-Leaf (138)_aug05_brightness.jpg,augmented_dataset/Healthy-Leaf(1399)/Healthy-Leaf (138)_aug05_brightness.jpg,d967ad9a30cb65a30c4ca1913a59c18c11316302a6890947a048a26538b46f34,900,1200,640,640,0.53333333,480,640,80,0,255,255,255,40259,1.0.0,42
da2dbdc9713226ab74f706cf3f000f1dbb2f9bf1115ee5cfeedc97e63b394a63,Healthy-Leaf(1399),false,Contrast,06,contrast,Healthy-Leaf (138).jpg,Healthy-Leaf (138)_aug06_contrast.jpg,augmented_dataset/Healthy-Leaf(1399)/Healthy-Leaf (138)_aug06_contrast.jpg,f2f4d39f92e918bf4b145a9555dae2ce3b9680179e8e8b6df75b1072c75ced5f,900,1200,640,640,0.53333333,480,640,80,0,255,255,255,40259,1.0.0,42
da2dbdc9713226ab74f706cf3f000f1dbb2f9bf1115ee5cfeedc97e63b394a63,Healthy-Leaf(1399),false,Hue/Saturation Jitter,07,hue_saturation,Healthy-Leaf (138).jpg,Healthy-Leaf (138)_aug07_hue_saturation.jpg,augmented_dataset/Healthy-Leaf(1399)/Healthy-Leaf (138)_aug07_hue_saturation.jpg,cf5e9cf59423945fc48a0db76d43dda1db9cd6af7f8891e90bf00d2dd1c810fd,900,1200,640,640,0.53333333,480,640,80,0,255,255,255,40259,1.0.0,42
da2dbdc9713226ab74f706cf3f000f1dbb2f9bf1115ee5cfeedc97e63b394a63,Healthy-Leaf(1399),false,Gaussian Blur,08,gaussian_blur,Healthy-Leaf (138).jpg,Healthy-Leaf (138)_aug08_gaussian_blur.jpg,augmented_dataset/Healthy-Leaf(1399)/Healthy-Leaf (138)_aug08_gaussian_blur.jpg,7bfb3a161ceba3913fdbc577dbd344a52a0dda362f8d774bd51c81a4b2bd229f,900,1200,640,640,0.53333333,480,640,80,0,255,255,255,40259,1.0.0,42
da2dbdc9713226ab74f706cf3f000f1dbb2f9bf1115ee5cfeedc97e63b394a63,Healthy-Leaf(1399),false,Gaussian Noise,09,gaussian_noise,Healthy-Leaf (138).jpg,Healthy-Leaf (138)_aug09_gaussian_noise.jpg,augmented_dataset/Healthy-Leaf(1399)/Healthy-Leaf (138)_aug09_gaussian_noise.jpg,80e3ae19ab85c4c25c7448d5eaa6af7786dbdced1c3172f04e6756c761036e74,900,1200,640,640,0.53333333,480,640,80,0,255,255,255,40259,1.0.0,42
da2dbdc9713226ab74f706cf3f000f1dbb2f9bf1115ee5cfeedc97e63b394a63,Healthy-Leaf(1399),false,Shear,10,shear,Healthy-Leaf (138).jpg,Healthy-Leaf (138)_aug10_shear.jpg,augmented_dataset/Healthy-Leaf(1399)/Healthy-Leaf (138)_aug10_shear.jpg,8d581e5747ca63376d5d4e5bf2e4e4bb4c11c49835fdebe756f7ce40ff02dce1,900,1200,640,640,0.53333333,480,640,80,0,255,255,255,40259,1.0.0,42
da2dbdc9713226ab74f706cf3f000f1dbb2f9bf1115ee5cfeedc97e63b394a63,Healthy-Leaf(1399),false,CLAHE,11,clahe,Healthy-Leaf (138).jpg,Healthy-Leaf (138)_aug11_clahe.jpg,augmented_dataset/Healthy-Leaf(1399)/Healthy-Leaf (138)_aug11_clahe.jpg,d03ec31db7d2e2999bb89de8bf68aebadf46f7fd3fe47a4bb58c7349a1a22773,900,1200,640,640,0.53333333,480,640,80,0,255,255,255,40259,1.0.0,42
da2dbdc9713226ab74f706cf3f000f1dbb2f9bf1115ee5cfeedc97e63b394a63,Healthy-Leaf(1399),false,Translation/Shift,12,translation,Healthy-Leaf (138).jpg,Healthy-Leaf (138)_aug12_translation.jpg,augmented_dataset/Healthy-Leaf(1399)/Healthy-Leaf (138)_aug12_translation.jpg,d6d26af19ca943e7dae7fa142f186adaecf83831bbba3fddbec4540f8723e21f,900,1200,640,640,0.53333333,480,640,80,0,255,255,255,40259,1.0.0,42
8c03b7d2d8541c2ea348423ca28466e718ce2b9d0baf1c10d07f13cb27b6541d,Healthy-Leaf(1399),false,Horizontal Flip,01,horizontal_flip,Healthy-Leaf (1380).jpg,Healthy-Leaf (1380)_aug01_horizontal_flip.jpg,augmented_dataset/Healthy-Leaf(1399)/Healthy-Leaf (1380)_aug01_horizontal_flip.jpg,fdefe0e919a4f71db0ce2914089531fbd178e50f72c97f7dfd44ba3975a5e702,900,1200,640,640,0.53333333,480,640,80,0,255,255,255,70402,1.0.0,42
8c03b7d2d8541c2ea348423ca28466e718ce2b9d0baf1c10d07f13cb27b6541d,Healthy-Leaf(1399),false,Vertical Flip,02,vertical_flip,Healthy-Leaf (1380).jpg,Healthy-Leaf (1380)_aug02_vertical_flip.jpg,augmented_dataset/Healthy-Leaf(1399)/Healthy-Leaf (1380)_aug02_vertical_flip.jpg,8aa289a1e082855a443c46c8bac4966e2a0beba13edc773dba2a9eb9581e3aba,900,1200,640,640,0.53333333,480,640,80,0,255,255,255,70402,1.0.0,42
8c03b7d2d8541c2ea348423ca28466e718ce2b9d0baf1c10d07f13cb27b6541d,Healthy-Leaf(1399),false,Rotation,03,rotation,Healthy-Leaf (1380).jpg,Healthy-Leaf (1380)_aug03_rotation.jpg,augmented_dataset/Healthy-Leaf(1399)/Healthy-Leaf (1380)_aug03_rotation.jpg,ada16706352f9ccf57c50cfd4f28ea80bb981c094beab001b1d7283f6fcb394e,900,1200,640,640,0.53333333,480,640,80,0,255,255,255,70402,1.0.0,42
8c03b7d2d8541c2ea348423ca28466e718ce2b9d0baf1c10d07f13cb27b6541d,Healthy-Leaf(1399),false,Zoom / Scale,04,zoom_scale,Healthy-Leaf (1380).jpg,Healthy-Leaf (1380)_aug04_zoom_scale.jpg,augmented_dataset/Healthy-Leaf(1399)/Healthy-Leaf (1380)_aug04_zoom_scale.jpg,3cfd557a8fdf19c6780cee961598e882233f25a9faf93a0ab0b6313cd29bdee5,900,1200,640,640,0.53333333,480,640,80,0,255,255,255,70402,1.0.0,42
8c03b7d2d8541c2ea348423ca28466e718ce2b9d0baf1c10d07f13cb27b6541d,Healthy-Leaf(1399),false,Brightness,05,brightness,Healthy-Leaf (1380).jpg,Healthy-Leaf (1380)_aug05_brightness.jpg,augmented_dataset/Healthy-Leaf(1399)/Healthy-Leaf (1380)_aug05_brightness.jpg,6862053f4e90e3197f13119c3e475c9aa947a2f53f4b32b3219b365b84053ef1,900,1200,640,640,0.53333333,480,640,80,0,255,255,255,70402,1.0.0,42
8c03b7d2d8541c2ea348423ca28466e718ce2b9d0baf1c10d07f13cb27b6541d,Healthy-Leaf(1399),false,Contrast,06,contrast,Healthy-Leaf (1380).jpg,Healthy-Leaf (1380)_aug06_contrast.jpg,augmented_dataset/Healthy-Leaf(1399)/Healthy-Leaf (1380)_aug06_contrast.jpg,a9a3eafbfc4dfef9810cba4a157f620f09775d21510b8994b76a5eb6c6667953,900,1200,640,640,0.53333333,480,640,80,0,255,255,255,70402,1.0.0,42
